"","Acer_negundo","Acer_rubrum","Acer_saccharinum","Acer_saccharum","Aesculus_flava","Ailanthus_altissima","Amelanchier_arborea","Asimina_triloba","Betula_nigra","Carpinus_caroliniana","Carya_spp","Castanea_dentata","Celtis_occidentalis","Cercis_canadensis","Cornus_alternifolia","Cornus_amomum","Cornus_florida","Corylus_americana","Crataegus_spp","Elaeagnus_umbellata","Fagus_grandifolia","Fraxinus_americana","Fraxinus_pennsylvanica","Hamamelis_virginiana","Hypericum_spathulatum","Juglans_nigra","Lindera_benzoin","Liriodendron_tulipifera","Lonicera_japonica","Lonicera_maackii","Nyssa_sylvatica","Ostrya_virginiana","Oxydendrum_arboreum","Parthenocissus_quinquefolia","Pinus_rigida","Pinus_strobus","Platanus_occidentalis","Populus_grandidentata","Prunus_serotina","Quercus_alba","Quercus_coccinea","Quercus_imbricaria","Quercus_montana","Quercus_rubra","Quercus_velutina","Rhus_copallinum","Rhus_glabra","Rhus_typhina","Robinia_pseudoacacia","Rosa_multiflora","Rubus_allegheniensis","Rubus_occidentalis","Sambucus_canadensis","Sassafras_albidum","Smilax_spp","Spiraea_tomentosa","Tilia_americana","Toxicodendron_radicans","Ulmus_americana","Ulmus_rubra","Vaccinium_spp","Viburnum_acerifolium","Viburnum_dentatum","Viburnum_prunifolium","Vitis_spp"
"55",0,1082.25361302489,0,76.1261438192544,0,0,318.309886183791,0,190.985931710274,1655.21140815571,203.450098292771,0,0,0,0,0,254.647908947033,0,190.985931710274,0,597.886128295816,127.323954473516,63.6619772367581,1464.22547644544,0,0,0,127.323954473516,0,0,76.1261438192544,0,0,0,0,0,49.8566663299852,0,63.6619772367581,1360.48871081264,0,0,0,686.476438697567,0,572.957795130823,0,0,0,2100.84524881302,1718.87338539247,127.323954473516,254.647908947033,254.647908947033,445.633840657307,0,0,0,0,0,0,2164.50722604978,0,254.647908947033,127.323954473516
"56",0,849.851748594295,0,12.4641665824963,0,0,0,0,0,63.6619772367581,534.224151059058,0,0,0,0,0,76.1261438192544,0,0,0,0,127.323954473516,0,2291.83118052329,0,63.6619772367581,381.971863420549,365.484263865223,0,0,0,0,253.306764622756,0,0,0,49.8566663299852,0,37.3924997474889,394.436030003045,0,0,37.3924997474889,0,12.4641665824963,0,0,0,0,1527.8874536822,0,127.323954473516,0,12.4641665824963,4265.3524748628,0,24.9283331649926,0,0,0,0,827.605704077856,0,0,700.281749604339
"57",0,324.068331144904,0,0,0,0,0,0,0,0,1082.25361302489,0,0,0,0,0,0,0,0,0,88.5903104017507,4544.92871697482,0,0,0,0,2737.4650211806,76.1261438192544,0,0,88.5903104017507,0,0,190.985931710274,286.675831397415,0,0,0,0,190.985931710274,0,0,63.6619772367581,891.267681314614,203.450098292771,0,0,0,0,0,0,0,0,801.336226588587,3183.09886183791,0,0,0,0,0,0,0,0,0,0
"58",0,838.728726336075,0,0,0,0,0,0,0,0,0,63.6619772367581,0,0,0,0,0,0,0,0,127.323954473516,0,0,0,0,0,0,0,0,0,2493.94013449179,0,697.599460955786,0,0,636.619772367581,0,0,0,88.5903104017507,49.8566663299852,0,139.788121056013,24.9283331649926,0,0,0,0,0,0,0,0,0,1846.19733986599,2864.78897565412,0,0,0,0,0,63.6619772367581,0,0,0,0
"59",0,1055.98413553562,0,0,0,0,0,0,0,0,418.023218843761,0,0,0,0,0,0,0,0,0,139.788121056013,318.309886183791,0,0,0,0,0,0,0,0,0,0,0,63.6619772367581,0,0,0,0,0,0,0,0,224.354998484934,37.3924997474889,240.84259804026,0,0,0,0,0,0,0,0,0,9421.9726310402,0,0,0,0,0,0,0,0,0,0
"60",0,1789.95071080137,0,169.765272631355,0,0,933.708999472453,0,0,169.765272631355,560.046580440235,84.8826363156775,0,0,0,0,42.4413181578388,679.06109052542,0,0,602.487898598073,127.323954473516,0,84.8826363156775,0,0,127.323954473516,1340.60919605799,0,0,475.163944124557,8.30944438833087,942.018443860783,42.4413181578388,0,0,0,212.206590789194,254.647908947033,848.826363156775,212.206590789194,0,305.398671493202,653.238661144243,127.323954473516,0,0,0,0,0,2504.03777131249,424.413181578388,0,636.619772367581,424.413181578388,0,0,0,0,1188.35690841949,0,806.385044998936,0,0,254.647908947033
"61",0,213.231976226714,0,49.8566663299852,0,0,63.6619772367581,0,0,0,203.450098292771,0,0,0,0,0,0,0,0,0,1806.12255146994,0,0,0,0,0,0,0,0,0,76.1261438192544,0,0,0,0,0,0,0,0,0,24.9283331649926,0,249.283331649926,0,37.3924997474889,0,0,0,0,0,0,0,0,63.6619772367581,2355.49315776005,0,0,0,0,0,0,0,0,0,0
"62",0,37.3924997474889,24.9283331649926,0,174.498332154948,0,0,1527.8874536822,0,0,203.450098292771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2610.14106670708,0,0,0,0,0,0,127.323954473516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318.309886183791,0,0,254.647908947033,0,190.985931710274,0,0,4010.70456591576,127.323954473516,0,0,0,0,0,24.9283331649926
"63",0,101.054476984247,0,63.6619772367581,0,0,0,0,0,0,213.231976226714,0,0,445.633840657307,0,0,0,0,0,254.647908947033,953.588514227095,63.6619772367581,0,0,0,0,4201.69049762604,37.3924997474889,0,0,164.716454221005,0,0,0,0,0,0,0,12.4641665824963,76.1261438192544,0,0,0,12.4641665824963,37.3924997474889,0,0,0,0,3374.08479354818,63.6619772367581,0,0,12.4641665824963,1846.19733986599,0,24.9283331649926,0,0,12.4641665824963,0,190.985931710274,0,0,190.985931710274
"64",0,557.811339899774,0,0,0,0,0,0,0,0,63.6619772367581,0,0,0,0,0,0,0,0,0,304.504575277018,0,0,0,0,0,0,0,0,0,394.436030003045,0,1983.30317227345,0,0,0,0,0,0,49.8566663299852,24.9283331649926,0,62.3208329124815,63.6619772367581,76.1261438192544,0,0,0,0,0,0,0,0,330.774052766287,13878.3110376133,0,0,0,0,0,891.267681314614,0,0,0,0
"65",0,254.647908947033,0,725.210082769332,0,0,0,2546.47908947033,0,381.971863420549,24.9283331649926,0,0,723.868938445055,318.309886183791,0,0,0,0,0,0,8339.71901801532,0,0,0,0,5092.95817894065,463.856452200917,0,0,127.323954473516,0,0,0,0,0,0,0,37.3924997474889,0,0,0,0,330.774052766287,0,0,0,0,0,1018.59163578813,63.6619772367581,127.323954473516,0,0,7512.11331393746,0,0,0,24.9283331649926,316.968741859514,0,190.985931710274,0,0,63.6619772367581
"66",0,33.2377775533235,0,149.569998989956,0,0,0,42.4413181578388,0,466.854499736226,16.6188887766617,0,0,0,0,0,0,0,0,0,50.7507625461696,16.6188887766617,0,0,0,0,1527.8874536822,0,0,0,0,0,0,0,0,0,0,0,0,8.30944438833087,0,0,41.5472219416544,16.6188887766617,0,0,0,0,0,0,0,0,0,0,2122.06590789194,0,0,84.8826363156775,0,16.6188887766617,0,0,0,0,0
"67",0,0,0,1134.02976100858,415.209640973872,0,0,0,0,254.647908947033,84.8826363156775,0,0,84.8826363156775,0,0,42.4413181578388,42.4413181578388,0,0,907.886570091276,127.323954473516,297.089227104871,763.943726841098,0,0,4116.80786131036,101.501525092339,0,0,8.30944438833087,93.1920807040084,0,0,0,0,0,0,0,83.9885400994931,0,0,0,101.501525092339,169.765272631355,0,0,0,0,0,0,169.765272631355,0,0,891.267681314614,0,220.516035177525,84.8826363156775,0,127.323954473516,0,679.06109052542,212.206590789194,0,0
"68",0,368.166552513776,0,406.900196585541,0,0,127.323954473516,0,0,0,470.5621738223,0,0,0,0,0,0,0,0,0,365.484263865223,2571.40742263532,0,1464.22547644544,0,0,0,24.9283331649926,0,0,891.267681314614,0,127.323954473516,0,0,0,0,0,63.6619772367581,0,12.4641665824963,12.4641665824963,0,215.914264875267,63.6619772367581,0,0,0,0,0,63.6619772367581,0,0,318.309886183791,2737.4650211806,0,0,63.6619772367581,0,0,0,318.309886183791,0,0,127.323954473516
"69",0,37.3924997474889,0,150.911143314232,0,0,0,0,0,0,24.9283331649926,0,0,63.6619772367581,0,0,63.6619772367581,0,0,0,138.446976731736,712.745916186836,0,0,0,0,127.323954473516,62.3208329124815,0,0,24.9283331649926,0,0,0,0,0,0,0,0,24.9283331649926,0,0,12.4641665824963,12.4641665824963,0,0,0,0,0,0,63.6619772367581,0,0,0,509.295817894065,0,0,0,0,0,0,0,0,0,127.323954473516
"70",0,263.088642556699,0,0,0,0,954.929658551372,0,0,891.267681314614,2419.15513499681,0,0,0,0,0,127.323954473516,0,0,0,559.15248422405,1209.5775674984,0,0,0,0,0,87.2491660774741,0,0,572.957795130823,2737.4650211806,419.364363168038,0,0,0,0,0,63.6619772367581,63.6619772367581,12.4641665824963,0,0,228.378431457763,88.5903104017507,0,0,0,0,0,0,0,0,0,381.971863420549,0,63.6619772367581,0,0,0,0,1273.23954473516,0,0,0
"71",0,24.9283331649926,0,555.129051251221,0,0,190.985931710274,0,0,0,776.407893423594,0,0,445.633840657307,0,0,0,0,0,0,0,509.295817894065,840.069870660352,0,0,0,381.971863420549,12.4641665824963,0,63.6619772367581,0,0,0,127.323954473516,0,0,0,0,0,62.3208329124815,0,0,0,0,12.4641665824963,0,0,0,0,127.323954473516,63.6619772367581,0,0,0,3183.09886183791,0,0,0,0,63.6619772367581,0,3183.09886183791,0,190.985931710274,0
"72",0,963.370392161038,0,0,127.323954473516,0,63.6619772367581,0,12.4641665824963,0,700.281749604339,0,0,572.957795130823,0,0,12.4641665824963,0,127.323954473516,0,534.224151059058,7130.14145051691,0,0,0,0,700.281749604339,37.3924997474889,0,0,127.323954473516,0,330.774052766287,0,24.9283331649926,0,0,0,63.6619772367581,318.309886183791,0,0,0,661.548105532574,88.5903104017507,0,0,0,12.4641665824963,0,63.6619772367581,0,0,318.309886183791,9740.28251722399,0,0,0,0,0,0,190.985931710274,0,63.6619772367581,0
"73",0,74.7849994949778,0,74.7849994949778,12.4641665824963,0,0,0,0,0,62.3208329124815,0,0,0,0,0,0,0,0,0,202.108953968494,12.4641665824963,0,0,0,0,0,0,0,0,24.9283331649926,0,12.4641665824963,0,0,0,0,0,0,12.4641665824963,0,0,0,24.9283331649926,0,0,0,0,12.4641665824963,0,0,0,0,0,1655.21140815571,0,0,0,0,12.4641665824963,0,0,0,0,0
"74",0,998.080603259974,0,0,0,0,0,0,0,0,267.112075529529,0,0,0,0,0,12.4641665824963,0,0,0,190.985931710274,381.971863420549,0,0,0,0,318.309886183791,0,445.633840657307,63.6619772367581,76.1261438192544,0,24.9283331649926,63.6619772367581,324.068331144904,0,0,0,12.4641665824963,190.985931710274,0,0,0,127.323954473516,127.323954473516,0,0,0,0,0,0,0,0,63.6619772367581,1018.59163578813,0,0,0,12.4641665824963,12.4641665824963,0,190.985931710274,0,0,0
"75",0,1384.07589965335,0,0,0,0,0,190.985931710274,0,0,63.6619772367581,0,0,0,0,0,12.4641665824963,0,0,0,685.13529437329,63.6619772367581,0,0,0,0,0,0,0,0,164.716454221005,0,597.886128295816,0,0,0,0,0,0,74.7849994949778,0,0,0,12.4641665824963,62.3208329124815,0,0,0,0,0,0,0,0,0,2737.4650211806,0,0,0,0,0,0,1336.90152197192,0,0,0
"76",0,585.42196171332,0,76.1261438192544,0,0,318.309886183791,0,0,0,2507.74544539856,0,0,0,0,0,0,0,636.619772367581,0,0,127.323954473516,0,1018.59163578813,0,0,190.985931710274,0,0,0,0,0,0,127.323954473516,0,0,0,0,0,238.160309391706,0,0,381.971863420549,509.295817894065,2087.03993790625,0,0,0,0,254.647908947033,127.323954473516,0,0,127.323954473516,2928.45095289087,0,0,254.647908947033,0,63.6619772367581,0,190.985931710274,0,954.929658551372,127.323954473516
"77",0,138.446976731736,0,304.504575277018,0,0,1209.5775674984,0,0,445.633840657307,215.914264875267,63.6619772367581,0,0,0,0,0,0,445.633840657307,0,2722.31856594955,700.281749604339,0,190.985931710274,0,0,254.647908947033,12.4641665824963,0,0,203.450098292771,2659.99773303707,127.323954473516,63.6619772367581,0,0,0,0,0,63.6619772367581,0,0,113.518643566743,101.054476984247,0,0,0,0,0,0,0,0,0,0,445.633840657307,0,0,0,12.4641665824963,0,190.985931710274,254.647908947033,0,0,0
"78",0,1271.89840041089,0,0,0,0,127.323954473516,0,0,63.6619772367581,190.985931710274,0,0,0,0,0,127.323954473516,0,0,0,674.01227211507,521.759984476561,0,0,0,0,190.985931710274,1293.19716826706,0,0,152.252287638509,12.4641665824963,836.046437687522,63.6619772367581,0,0,12.4641665824963,0,12.4641665824963,0,0,0,12.4641665824963,318.309886183791,190.985931710274,0,0,0,0,763.943726841098,318.309886183791,1464.22547644544,0,0,318.309886183791,954.929658551372,0,0,0,0,0,0,0,0,254.647908947033
"79",0,1101.68607967144,0,0,0,0,1578.63821622836,0,0,0,787.083867573721,0,0,0,0,0,178.074717019686,0,0,0,212.206590789194,169.765272631355,0,0,0,0,0,0,0,0,322.017560269864,220.516035177525,0,0,0,0,0,0,297.089227104871,651.450468711874,1298.16787790016,0,431.828529750534,0,228.825479565856,0,0,0,8.30944438833087,0,0,0,0,169.765272631355,4541.22104288875,0,0,0,0,0,84.8826363156775,763.943726841098,0,0,0
"80",0,0,0,253.306764622756,354.361241607003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010.91379408699,381.971863420549,0,0,0,0,127.323954473516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9283331649926,62.3208329124815,0,0,0,0,0,0,0,0,0,0,318.309886183791,0,0,0,0,12.4641665824963,0,127.323954473516,0,0,0
"81",0,873.438937435011,0,0,0,0,0,0,0,0,355.70238593128,0,0,0,0,0,0,0,0,0,891.267681314614,127.323954473516,0,0,0,0,0,0,0,0,125.98281014924,0,1527.8874536822,0,0,0,0,0,0,37.3924997474889,24.9283331649926,0,531.541862410504,254.647908947033,63.6619772367581,0,0,0,0,0,0,0,0,0,2355.49315776005,0,0,0,0,0,0,0,0,0,0
"82",0,827.605704077856,0,177.180620803501,0,0,445.633840657307,0,0,0,1179.28465703631,0,0,1718.87338539247,0,0,0,0,0,0,0,1641.40609724894,0,0,0,0,0,0,0,0,0,63.6619772367581,0,63.6619772367581,0,0,0,0,0,585.42196171332,0,0,2124.43243765373,1055.98413553562,1285.70371131766,254.647908947033,318.309886183791,0,0,0,3692.39467973197,445.633840657307,0,254.647908947033,4520.00038380983,0,0,63.6619772367581,0,318.309886183791,0,1655.21140815571,0,127.323954473516,445.633840657307
"83",0,101.054476984247,0,0,228.378431457763,0,267.112075529529,0,0,318.309886183791,149.569998989956,0,0,12.4641665824963,381.971863420549,0,24.9283331649926,0,0,0,889.926536990337,5169.08432275991,0,0,0,0,190.985931710274,24.9283331649926,0,0,63.6619772367581,63.6619772367581,0,0,0,0,0,0,0,330.774052766287,0,0,0,12.4641665824963,292.040408694521,0,0,0,0,381.971863420549,0,0,0,63.6619772367581,2037.18327157626,0,0,0,0,0,0,636.619772367581,0,0,0
"84",0,2239.29222554475,0,0,0,0,636.619772367581,0,0,0,0,63.6619772367581,0,0,0,0,0,0,0,0,458.098007239803,0,0,2291.83118052329,0,0,0,509.295817894065,0,0,1195.77225659163,0,3257.88386133288,0,12.4641665824963,0,0,0,0,12.4641665824963,202.108953968494,0,113.518643566743,0,0,0,0,0,0,0,0,0,0,1018.59163578813,1336.90152197192,0,0,63.6619772367581,0,0,14642.2547644544,0,0,0,0
"85",0,418.023218843761,0,12.4641665824963,0,0,381.971863420549,0,0,827.605704077856,381.971863420549,0,0,0,0,0,0,0,0,0,763.943726841098,0,0,0,0,0,0,6124.01398131128,0,0,3181.75771751363,0,3487.60343711492,0,0,0,0,0,190.985931710274,49.8566663299852,0,0,521.759984476561,254.647908947033,445.633840657307,0,0,0,0,0,254.647908947033,127.323954473516,0,1794.99952921172,7703.09924564773,0,0,0,0,0,190.985931710274,1018.59163578813,0,0,63.6619772367581
"86",0,12.4641665824963,0,49.8566663299852,0,177.180620803501,0,0,0,12.4641665824963,0,0,0,0,0,0,0,0,0,0,76.1261438192544,0,1667.67557473821,381.971863420549,0,0,7830.42320012125,24.9283331649926,0,0,62.3208329124815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.647908947033,0,12.4641665824963,0,0,0,0,0,0,0,0
"87",0,696.25831663151,0,0,0,0,381.971863420549,0,0,0,63.6619772367581,88.5903104017507,0,0,0,0,0,0,0,0,127.323954473516,0,0,0,0,0,0,0,0,0,1118.3049684481,0,1717.53224106819,0,0,0,0,0,0,788.87206000609,0,0,431.828529750534,139.788121056013,381.971863420549,0,0,0,0,0,0,0,0,4965.63422446713,10249.5783351181,0,0,0,0,0,0,0,0,0,0
"88",0,775.066749099317,0,88.5903104017507,0,0,190.985931710274,0,0,1909.85931710274,127.323954473516,190.985931710274,0,0,445.633840657307,0,0,254.647908947033,0,0,381.971863420549,127.323954473516,0,0,127.323954473516,0,127.323954473516,2037.18327157626,0,0,941.124347644599,0,3818.37748988121,63.6619772367581,62.3208329124815,0,0,63.6619772367581,254.647908947033,509.295817894065,127.323954473516,0,24.9283331649926,954.929658551372,636.619772367581,0,0,0,0,0,1782.53536262923,127.323954473516,0,1973.5212943395,509.295817894065,0,0,0,0,0,0,0,0,0,63.6619772367581
"89",0,864.998203825345,0,113.518643566743,0,0,0,0,0,63.6619772367581,164.716454221005,0,63.6619772367581,0,0,0,0,0,63.6619772367581,0,88.5903104017507,190.985931710274,763.943726841098,0,0,0,3628.73270249521,113.518643566743,0,0,379.289574771996,0,0,0,0,0,0,0,101.054476984247,0,0,0,0,139.788121056013,0,0,0,0,0,1591.54943091895,1336.90152197192,190.985931710274,0,127.323954473516,1973.5212943395,0,0,63.6619772367581,63.6619772367581,279.576242112025,0,1718.87338539247,0,0,381.971863420549
"90",0,58.1661107183161,0,480.791099864335,0,0,42.4413181578388,0,0,0,117.226317652817,0,0,0,0,0,0,0,127.323954473516,0,127.323954473516,127.323954473516,0,0,0,0,2164.50722604978,16.6188887766617,0,0,8.30944438833087,0,0,0,0,0,0,0,67.3696513228314,49.8566663299852,8.30944438833087,0,0,16.6188887766617,33.2377775533235,0,0,0,0,0,0,0,0,0,1952.30063526058,0,0,0,0,50.7507625461696,0,381.971863420549,0,0,0
"91",0,2071.8934826752,0,0,0,0,636.619772367581,0,0,0,127.323954473516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6479.71636724256,0,0,445.633840657307,0,6645.77396578784,0,0,0,63.6619772367581,0,190.985931710274,0,63.6619772367581,0,215.914264875267,0,254.647908947033,0,0,0,0,0,0,0,0,330.774052766287,2673.80304394384,0,0,0,0,63.6619772367581,63.6619772367581,127.323954473516,0,0,63.6619772367581
"92",0,379.289574771996,0,24.9283331649926,0,12.4641665824963,0,127.323954473516,0,0,24.9283331649926,0,0,12.4641665824963,0,0,0,0,0,0,12.4641665824963,0,0,0,0,0,1846.19733986599,0,0,0,12.4641665824963,0,254.647908947033,63.6619772367581,0,0,0,0,0,0,0,0,4071.68425450397,63.6619772367581,127.323954473516,0,0,0,0,0,127.323954473516,1336.90152197192,0,0,17379.719785635,0,0,0,0,12.4641665824963,381.971863420549,0,0,0,381.971863420549
"93",0,12.4641665824963,0,391.753741354492,0,0,0,318.309886183791,0,0,24.9283331649926,0,0,0,0,0,12.4641665824963,0,0,0,88.5903104017507,12.4641665824963,63.6619772367581,0,0,0,954.929658551372,12.4641665824963,0,0,24.9283331649926,0,0,0,0,0,0,0,0,124.641665824963,0,0,0,49.8566663299852,12.4641665824963,0,0,0,0,0,0,0,0,0,891.267681314614,0,63.6619772367581,0,0,0,0,0,0,0,0
"94",0,863.657059501068,0,0,0,0,8.30944438833087,42.4413181578388,0,0,0,0,0,0,0,0,0,0,0,0,84.8826363156775,0,0,0,0,0,0,0,0,0,598.911513733336,0,677.272898093051,0,0,0,0,0,0,0,16.6188887766617,0,166.188887766617,8.30944438833087,24.9283331649926,0,0,0,0,0,0,0,0,398.590752197211,12180.6583112997,0,0,0,0,0,169.765272631355,127.323954473516,0,0,0
"95",0,1335.56037764764,0,12.4641665824963,0,0,394.436030003045,0,0,0,507.954673569788,0,0,0,0,0,0,0,0,0,164.716454221005,0,0,0,0,0,0,0,0,63.6619772367581,203.450098292771,0,521.759984476561,0,0,0,0,0,0,49.8566663299852,254.647908947033,0,124.641665824963,0,228.378431457763,0,0,0,0,0,891.267681314614,0,0,63.6619772367581,7894.08517735801,0,0,0,0,0,63.6619772367581,1145.91559026165,0,0,0
"96",0,0,0,2824.71418725807,0,0,0,0,0,0,190.985931710274,0,0,0,0,0,0,0,0,0,0,127.323954473516,152.252287638509,381.971863420549,0,0,1591.54943091895,76.1261438192544,0,0,0,63.6619772367581,0,0,0,0,0,0,37.3924997474889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.6619772367581,0,380.630719096272,0,88.5903104017507,49.8566663299852,0,0,0,0,0
"97",0,5411.26806512444,0,0,0,0,509.295817894065,0,0,0,63.6619772367581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7130.14145051691,0,0,1246.97006724589,0,3183.09886183791,0,0,0,0,0,63.6619772367581,63.6619772367581,700.281749604339,0,1678.79859699643,190.985931710274,521.759984476561,381.971863420549,0,0,0,0,1400.56349920868,572.957795130823,0,445.633840657307,9549.29658551372,0,0,0,0,0,127.323954473516,0,0,0,445.633840657307
"98",0,127.323954473516,0,49.8566663299852,0,0,0,0,0,190.985931710274,0,0,0,0,0,0,12.4641665824963,0,0,0,445.633840657307,0,2672.46189961956,0,0,12.4641665824963,4265.3524748628,87.2491660774741,0,0,0,365.484263865223,0,190.985931710274,0,0,0,0,76.1261438192544,0,0,0,0,0,37.3924997474889,0,0,0,12.4641665824963,700.281749604339,0,0,0,0,0,0,0,0,88.5903104017507,12.4641665824963,0,0,0,0,445.633840657307
"99",0,88.5903104017507,0,265.770931205252,0,1628.94193066644,0,0,0,0,37.3924997474889,0,0,0,63.6619772367581,0,0,0,0,0,0,0,5881.83023894674,0,0,0,2228.16920328653,49.8566663299852,0,0,0,0,0,0,0,0,0,0,63.6619772367581,0,0,0,127.323954473516,0,12.4641665824963,0,0,0,0,572.957795130823,127.323954473516,1655.21140815571,0,76.1261438192544,127.323954473516,0,0,0,254.647908947033,394.436030003045,0,445.633840657307,0,0,0
"100",0,956.849140205076,0,186.384161408017,0,0,254.647908947033,0,0,0,594.178454209743,0,0,0,0,0,0,0,0,0,42.4413181578388,933.708999472453,0,0,0,0,424.413181578388,227.931383349671,0,0,287.885686500356,0,1697.65272631355,0,0,0,0,0,42.4413181578388,0,42.4413181578388,0,278.682145895841,0,127.323954473516,0,0,0,0,0,297.089227104871,1782.53536262923,0,891.267681314614,7215.02408683259,0,0,0,0,0,0,254.647908947033,0,0,0
"101",0,76.1261438192544,0,37.3924997474889,0,0,0,0,0,0,127.323954473516,0,0,546.688317641554,0,0,12.4641665824963,0,0,0,139.788121056013,99.7133326599704,127.323954473516,0,0,0,17443.3817628717,37.3924997474889,0,0,0,0,0,63.6619772367581,0,0,0,0,0,0,0,0,0,190.985931710274,0,0,0,0,0,63.6619772367581,0,318.309886183791,127.323954473516,0,2419.15513499681,0,12.4641665824963,0,12.4641665824963,12.4641665824963,0,0,0,0,127.323954473516
"102",0,215.914264875267,0,37.3924997474889,0,63.6619772367581,0,0,0,394.436030003045,12.4641665824963,0,0,0,0,0,152.252287638509,63.6619772367581,0,0,76.1261438192544,63.6619772367581,0,0,0,0,445.633840657307,416.682074519485,0,0,864.998203825345,0,152.252287638509,0,0,0,0,0,12.4641665824963,0,0,0,0,62.3208329124815,0,0,0,0,0,445.633840657307,1145.91559026165,2546.47908947033,0,0,572.957795130823,0,0,0,0,0,0,0,0,0,0
"103",0,3180.41657318935,0,24.9283331649926,0,0,0,0,0,381.971863420549,12.4641665824963,0,0,0,0,0,0,0,0,0,127.323954473516,0,63.6619772367581,0,0,0,0,0,0,0,63.6619772367581,0,63.6619772367581,0,0,0,0,0,63.6619772367581,49.8566663299852,139.788121056013,0,76.1261438192544,0,189.644787385998,0,0,0,0,0,0,0,0,891.267681314614,4010.70456591576,0,0,0,0,0,0,190.985931710274,0,0,63.6619772367581
"104",0,750.138415934325,0,37.3924997474889,0,0,0,190.985931710274,0,0,37.3924997474889,0,0,0,0,0,0,0,0,0,63.6619772367581,0,12.4641665824963,0,0,0,14514.9308099809,686.476438697567,0,0,368.166552513776,0,355.70238593128,0,0,0,0,0,0,12.4641665824963,0,0,279.576242112025,101.054476984247,0,0,0,0,0,0,0,0,0,127.323954473516,6748.16958709636,0,0,0,0,0,0,0,0,0,0
"105",42.4413181578388,2876.80609412852,0,390.28130780888,0,0,42.4413181578388,0,0,2419.15513499681,203.003050184679,0,0,0,0,0,127.323954473516,679.06109052542,0,0,0,84.8826363156775,212.206590789194,0,0,0,84.8826363156775,906.992473875091,0,0,652.344564928059,0,254.647908947033,42.4413181578388,0,0,0,0,169.765272631355,8.30944438833087,0,0,576.665469216896,542.533595447389,8.30944438833087,0,0,0,0,0,84.8826363156775,212.206590789194,0,42.4413181578388,212.206590789194,0,83.9885400994931,0,0,0,0,1655.21140815571,0,0,0
"106",0,76.1261438192544,0,150.911143314232,0,127.323954473516,0,0,0,0,24.9283331649926,0,127.323954473516,0,0,0,63.6619772367581,0,0,0,127.323954473516,0,2228.16920328653,0,0,0,5665.91597407147,62.3208329124815,0,0,12.4641665824963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445.633840657307,0,445.633840657307,0,0,700.281749604339,0,0,0,0,0,0,0,0,0,0
"107",0,1583.50256497329,0,12.4641665824963,0,0,63.6619772367581,127.323954473516,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4641665824963,0,0,0,0,0,0,0,0,267.112075529529,0,0,0,0,0,0,0,0,0,0,0,12.4641665824963,37.3924997474889,24.9283331649926,0,0,0,0,0,0,0,0,152.252287638509,10886.1981074856,0,0,0,0,0,0,0,0,0,0
"108",0,2926.6627604585,0,66.475555106647,0,0,0,0,0,0,169.765272631355,0,0,0,0,0,0,0,0,0,109.81096948067,127.323954473516,0,0,0,0,679.06109052542,67.3696513228314,0,0,33.2377775533235,0,254.647908947033,0,0,0,0,0,0,0,0,0,175.392428371133,0,84.8826363156775,0,0,0,0,0,0,0,0,212.206590789194,11501.5972207743,0,0,0,0,0,0,848.826363156775,0,0,0
"109",0,37.3924997474889,0,127.323954473516,0,0,0,0,0,0,190.985931710274,0,0,63.6619772367581,0,0,0,0,0,0,254.647908947033,1985.985460922,0,0,0,0,572.957795130823,491.467074014462,0,190.985931710274,76.1261438192544,0,0,0,0,186.962498737445,0,0,12.4641665824963,127.323954473516,0,0,0,0,1082.25361302489,0,0,0,0,572.957795130823,0,509.295817894065,0,0,1273.23954473516,0,0,0,0,0,0,0,0,0,0
"110",0,708.722483214006,0,318.309886183791,0,0,127.323954473516,63.6619772367581,0,0,330.774052766287,318.309886183791,63.6619772367581,0,0,0,76.1261438192544,0,0,0,12.4641665824963,0,127.323954473516,0,0,0,63.6619772367581,63.6619772367581,0,0,916.196014479606,0,725.210082769332,0,0,0,0,0,0,24.9283331649926,0,0,1104.49965754133,0,12.4641665824963,0,0,0,0,0,0,0,0,318.309886183791,4456.33840657307,0,0,254.647908947033,0,0,0,1782.53536262923,0,0,12.4641665824963
