"","Acer_negundo","Acer_rubrum","Acer_saccharinum","Acer_saccharum","Aesculus_flava","Ailanthus_altissima","Amelanchier_arborea","Asimina_triloba","Betula_nigra","Carpinus_caroliniana","Carya_spp","Castanea_dentata","Celtis_occidentalis","Cercis_canadensis","Cornus_alternifolia","Cornus_amomum","Cornus_florida","Corylus_americana","Crataegus_spp","Elaeagnus_umbellata","Fagus_grandifolia","Fraxinus_americana","Fraxinus_pennsylvanica","Hamamelis_virginiana","Hypericum_spathulatum","Juglans_nigra","Lindera_benzoin","Liriodendron_tulipifera","Lonicera_japonica","Lonicera_maackii","Nyssa_sylvatica","Ostrya_virginiana","Oxydendrum_arboreum","Parthenocissus_quinquefolia","Pinus_rigida","Pinus_strobus","Platanus_occidentalis","Populus_grandidentata","Prunus_serotina","Quercus_alba","Quercus_coccinea","Quercus_imbricaria","Quercus_montana","Quercus_rubra","Quercus_velutina","Rhus_copallinum","Rhus_glabra","Rhus_typhina","Robinia_pseudoacacia","Rosa_multiflora","Rubus_allegheniensis","Rubus_occidentalis","Sambucus_canadensis","Sassafras_albidum","Smilax_spp","Spiraea_tomentosa","Tilia_americana","Toxicodendron_radicans","Ulmus_americana","Ulmus_rubra","Vaccinium_spp","Viburnum_acerifolium","Viburnum_dentatum","Viburnum_prunifolium","Vitis_spp"
"111",0,0,0,402.876763612712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004.78632488136,0,0,0,0,0,63.6619772367581,0,0,0,12.4641665824963,0,0,0,0,0,0,458.098007239803,0,12.4641665824963,0,0,0,24.9283331649926,24.9283331649926,0,0,0,0,0,0,0,0,0,381.971863420549,0,0,0,0,0,0,0,0,0,0
"112",0,0,0,469.221029498023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4641665824963,76.1261438192544,0,0,0,0,3819.71863420549,49.8566663299852,0,0,12.4641665824963,0,0,0,0,0,0,0,0,0,0,0,24.9283331649926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.6619772367581,0,0,0,0,0,0,0
"113",0,0,0,112.177499242467,0,0,0,0,0,700.281749604339,63.6619772367581,63.6619772367581,63.6619772367581,63.6619772367581,0,0,0,0,0,0,0,0,2291.83118052329,0,0,0,1082.25361302489,137.105832407459,0,0,37.3924997474889,0,0,509.295817894065,0,0,0,0,0,127.323954473516,0,0,190.985931710274,0,0,0,0,0,0,0,0,381.971863420549,0,0,636.619772367581,0,139.788121056013,0,0,127.323954473516,0,0,0,0,63.6619772367581
"114",0,418.023218843761,0,164.716454221005,0,0,318.309886183791,0,0,0,406.900196585541,0,0,0,0,0,0,0,0,0,12.4641665824963,636.619772367581,63.6619772367581,0,0,0,1336.90152197192,202.108953968494,0,0,125.98281014924,63.6619772367581,304.504575277018,0,0,0,0,0,12.4641665824963,12.4641665824963,0,0,24.9283331649926,76.1261438192544,0,0,0,0,0,254.647908947033,0,127.323954473516,0,776.407893423594,1782.53536262923,0,0,0,0,12.4641665824963,0,190.985931710274,0,127.323954473516,0
"115",0,88.5903104017507,0,0,0,0,0,0,0,127.323954473516,63.6619772367581,0,127.323954473516,0,0,0,0,0,0,0,152.252287638509,0,700.281749604339,318.309886183791,0,0,11204.5079936694,164.716454221005,0,0,1742.46057423319,0,0,0,0,0,0,0,0,0,0,0,0,63.6619772367581,0,0,0,0,0,0,0,0,0,0,254.647908947033,0,0,0,0,0,0,0,0,0,0
"116",0,1233.16475633912,0,24.9283331649926,0,0,0,0,0,0,292.040408694521,0,0,0,0,0,0,0,0,0,0,0,63.6619772367581,0,0,0,1718.87338539247,1246.97006724589,0,0,253.306764622756,0,190.985931710274,0,0,0,0,0,12.4641665824963,0,0,0,279.576242112025,0,0,0,0,0,0,0,0,0,0,2164.50722604978,4710.9863155201,0,0,0,0,0,0,2291.83118052329,0,0,0
"117",0,1092.03549095883,0,0,0,24.9283331649926,0,0,0,0,127.323954473516,0,0,572.957795130823,0,0,0,0,12.4641665824963,0,318.309886183791,445.633840657307,0,0,0,0,4265.3524748628,553.787906926944,700.281749604339,0,318.309886183791,0,24.9283331649926,0,0,0,0,0,99.7133326599704,254.647908947033,0,0,0,254.647908947033,381.971863420549,0,0,0,12.4641665824963,509.295817894065,1527.8874536822,3055.77490736439,0,254.647908947033,1145.91559026165,0,0,63.6619772367581,0,381.971863420549,0,63.6619772367581,0,0,127.323954473516
"118",0,62.3208329124815,0,125.98281014924,0,380.630719096272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.054476984247,63.6619772367581,127.323954473516,0,0,0,954.929658551372,125.98281014924,0,0,12.4641665824963,0,0,0,0,0,0,0,24.9283331649926,0,0,0,12.4641665824963,0,0,0,0,0,0,0,0,0,0,0,4774.64829275686,0,0,0,0,0,0,0,0,0,330.774052766287
"119",0,469.221029498023,0,938.442058996046,0,0,0,0,0,0,470.5621738223,0,0,190.985931710274,0,0,0,0,0,0,0,76.1261438192544,1018.59163578813,0,0,0,2546.47908947033,99.7133326599704,0,0,0,0,0,0,0,0,0,0,127.323954473516,203.450098292771,0,0,150.911143314232,127.323954473516,0,0,0,0,12.4641665824963,0,0,0,0,0,700.281749604339,0,0,0,0,63.6619772367581,0,0,0,0,0
"120",0,7409.71769262894,0,0,0,0,0,0,0,0,292.040408694521,0,0,0,0,0,0,0,0,0,63.6619772367581,445.633840657307,0,0,0,0,1909.85931710274,127.323954473516,0,0,406.900196585541,0,0,0,0,0,0,0,572.957795130823,279.576242112025,0,0,1716.19109674392,127.323954473516,0,0,63.6619772367581,0,63.6619772367581,0,0,127.323954473516,0,3628.73270249521,8403.38099525207,0,0,63.6619772367581,0,0,0,2291.83118052329,0,0,254.647908947033
"121",0,1410.34537714262,0,12.4641665824963,0,0,254.647908947033,0,0,63.6619772367581,661.548105532574,0,0,0,0,0,318.309886183791,381.971863420549,0,0,12.4641665824963,63.6619772367581,63.6619772367581,636.619772367581,0,0,318.309886183791,63.6619772367581,0,0,152.252287638509,1094.71777960738,0,127.323954473516,0,0,0,0,254.647908947033,444.29269633303,0,0,63.6619772367581,254.647908947033,470.5621738223,0,0,0,0,0,1400.56349920868,63.6619772367581,0,394.436030003045,7894.08517735801,0,0,0,0,0,254.647908947033,4010.70456591576,0,0,0
"122",0,0,0,87.2491660774741,0,0,0,0,0,127.323954473516,76.1261438192544,0,0,0,0,0,0,0,76.1261438192544,0,0,112.177499242467,0,0,0,0,22790.9878507594,49.8566663299852,0,0,0,0,0,0,0,0,0,0,0,62.3208329124815,0,0,0,0,12.4641665824963,0,0,0,0,0,0,0,0,0,63.6619772367581,0,12.4641665824963,63.6619772367581,24.9283331649926,0,0,0,0,0,63.6619772367581
"123",0,0,0,0,568.356024828566,0,0,0,0,42.4413181578388,33.2377775533235,0,0,0,0,0,0,0,0,0,8.30944438833087,178.074717019686,0,0,0,0,6535.96299630717,0,0,0,42.4413181578388,0,0,0,0,0,0,0,41.5472219416544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509.295817894065,0,8.30944438833087,0,0,8.30944438833087,0,0,0,0,169.765272631355
"124",0,644.035120539728,0,346.051797218672,42.4413181578388,0,0,0,0,381.971863420549,1467.03905431533,0,0,1485.44613552436,0,0,297.089227104871,0,0,0,84.8826363156775,1017.69753957195,339.53054526271,0,0,0,0,202.108953968494,0,0,16.6188887766617,0,0,127.323954473516,0,0,0,0,8.30944438833087,305.398671493202,160.56173202684,84.8826363156775,185.490065191832,390.28130780888,254.647908947033,0,0,0,0,84.8826363156775,254.647908947033,42.4413181578388,0,0,509.295817894065,0,0,0,0,83.9885400994931,0,212.206590789194,0,0,254.647908947033
"125",0,219.62193896134,0,8.30944438833087,84.8826363156775,0,0,0,0,381.971863420549,202.108953968494,0,0,42.4413181578388,0,0,127.323954473516,0,0,0,321.12346405368,1782.53536262923,0,466.854499736226,0,0,1994.74195341842,16.6188887766617,0,0,211.312494573009,0,0,0,0,0,0,0,0,0,0,0,0,602.487898598073,254.647908947033,0,0,0,0,0,0,127.323954473516,0,0,2122.06590789194,0,0,0,0,0,42.4413181578388,891.267681314614,0,0,0
"126",0,560.046580440235,0,8.30944438833087,0,0,0,0,0,0,1144.12739782928,0,0,0,0,0,0,0,0,0,448.447418527196,135.633398861847,0,0,0,0,0,687.370534913751,254.647908947033,0,101.501525092339,0,958.637332637445,42.4413181578388,192.011317147794,0,0,8.30944438833087,0,304.504575277018,0,0,49.8566663299852,254.647908947033,381.971863420549,0,0,42.4413181578388,0,0,212.206590789194,933.708999472453,0,0,1612.77008999787,0,0,0,0,0,127.323954473516,0,0,0,42.4413181578388
"127",0,1281.54898912349,0,1551.921690631,220.516035177525,0,42.4413181578388,42.4413181578388,0,297.089227104871,1247.41711535399,0,0,0,0,0,0,381.971863420549,0,0,254.647908947033,84.8826363156775,0,297.089227104871,0,0,212.206590789194,517.605262282396,1145.91559026165,0,466.854499736226,0,50.7507625461696,0,0,0,0,0,169.765272631355,686.476438697567,0,0,49.8566663299852,93.1920807040084,50.7507625461696,0,763.943726841098,551.737136051904,8.30944438833087,127.323954473516,5220.28213341417,254.647908947033,0,127.323954473516,1655.21140815571,0,0,0,93.1920807040084,8.30944438833087,0,636.619772367581,0,0,381.971863420549
"128",0,1245.62892292162,0,0,0,0,212.206590789194,0,0,0,398.590752197211,0,0,0,0,0,42.4413181578388,84.8826363156775,0,0,84.8826363156775,178.074717019686,0,0,0,0,0,381.971863420549,0,0,942.018443860783,0,2035.39507914389,0,0,42.4413181578388,0,0,0,218.727842745156,0,0,0,423.519085362203,194.693605796348,0,0,0,0,0,0,0,0,1315.680862893,1824.97668078707,0,0,0,0,0,84.8826363156775,339.53054526271,42.4413181578388,0,0
"129",0,2087.03993790625,0,0,0,0,933.708999472453,0,0,84.8826363156775,1145.02149404546,0,0,0,84.8826363156775,0,127.323954473516,7809.20254104233,127.323954473516,0,0,127.323954473516,0,0,0,0,0,134.739302645663,0,0,754.740186236582,0,212.206590789194,84.8826363156775,0,0,8.30944438833087,498.304084857181,381.077767204364,1242.94663427306,303.610479060833,84.8826363156775,0,0,721.502408683259,0,0,0,0,0,0,1145.91559026165,0,169.765272631355,381.971863420549,0,0,0,0,0,169.765272631355,0,1230.79822657732,42.4413181578388,169.765272631355
"130",0,33.2377775533235,0,74.7849994949778,135.633398861847,0,0,0,0,67.3696513228314,135.633398861847,0,0,0,0,0,59.0602069345005,0,0,0,83.9885400994931,67.3696513228314,0,0,0,0,6748.16958709636,168.871176415171,0,0,1018.59163578813,0,0,0,0,0,0,0,0,8.30944438833087,0,0,0,93.1920807040084,0,0,0,0,0,339.53054526271,0,0,0,0,42.4413181578388,0,49.8566663299852,0,0,0,0,0,0,0,0
"131",0,582.292624956674,0,353.467145390819,0,0,0,0,0,4668.54499736226,304.504575277018,0,0,0,0,0,42.4413181578388,0,0,0,397.696655981026,0,0,0,0,0,1400.56349920868,384.916730511773,0,0,118.120413869001,381.971863420549,8.30944438833087,84.8826363156775,0,0,0,0,241.86798347778,509.295817894065,0,0,0,143.048747033994,389.387211592695,0,0,0,0,0,0,0,0,84.8826363156775,254.647908947033,0,0,84.8826363156775,0,0,509.295817894065,1315.680862893,0,127.323954473516,84.8826363156775
"132",0,101.501525092339,0,0,0,0,0,0,0,1527.8874536822,117.226317652817,0,0,0,0,0,33.2377775533235,339.53054526271,0,0,203.003050184679,1740.09404447139,0,0,0,0,5984.22586025526,83.9885400994931,0,0,430.040337318165,0,84.8826363156775,0,0,0,0,0,0,16.6188887766617,0,0,0,42.4413181578388,0,0,0,0,0,0,0,0,0,0,254.647908947033,0,0,0,0,0,0,169.765272631355,0,1103.47427210381,0
"133",0,650.55637249569,0,109.81096948067,0,0,42.4413181578388,0,0,0,763.943726841098,42.4413181578388,0,0,0,0,0,0,0,0,160.56173202684,0,0,0,0,0,0,8.30944438833087,0,0,1017.69753957195,0,550.843039835719,0,0,0,0,0,0,49.8566663299852,41.5472219416544,0,0,41.5472219416544,16.6188887766617,0,0,0,0,0,0,0,0,169.765272631355,9803.94449446075,0,0,0,0,0,466.854499736226,297.089227104871,0,0,42.4413181578388
"134",0,489.99464046885,0,330.327004658195,101.501525092339,0,212.206590789194,0,0,2164.50722604978,771.359075013244,84.8826363156775,0,212.206590789194,0,0,212.206590789194,0,84.8826363156775,0,16.6188887766617,738.121297459921,0,0,0,0,0,16.6188887766617,0,0,93.1920807040084,0,16.6188887766617,0,0,0,0,0,16.6188887766617,209.524302140641,41.5472219416544,0,0,262.063257119179,127.323954473516,0,0,0,0,0,0,0,0,0,976.150317630291,0,0,0,0,0,0,2291.83118052329,0,0,0
"135",0,16.6188887766617,8.30944438833087,0,305.398671493202,0,0,2079.6245897341,8.30944438833087,1128.4026052688,151.358191422324,0,0,0,0,127.323954473516,84.8826363156775,594.178454209743,127.323954473516,0,75.6790957111622,297.089227104871,0,0,0,49.8566663299852,7045.25881420123,0,0,0,8.30944438833087,0,0,0,0,0,16.6188887766617,0,24.9283331649926,127.323954473516,0,8.30944438833087,0,143.942843250178,24.9283331649926,0,0,0,0,1103.47427210381,0,42.4413181578388,0,0,381.971863420549,0,0,0,8.30944438833087,8.30944438833087,0,42.4413181578388,0,2122.06590789194,42.4413181578388
"136",0,2588.92040762816,0,1765.02237763638,297.089227104871,0,0,0,0,0,254.647908947033,0,0,297.089227104871,0,0,84.8826363156775,254.647908947033,42.4413181578388,0,297.089227104871,933.708999472453,297.089227104871,169.765272631355,0,0,551.737136051904,653.238661144243,0,0,1018.59163578813,0,127.323954473516,0,0,0,42.4413181578388,0,1527.8874536822,84.8826363156775,0,0,0,135.633398861847,50.7507625461696,0,42.4413181578388,0,0,127.323954473516,3777.27731604765,6620.84563262285,0,0,297.089227104871,0,0,84.8826363156775,0,169.765272631355,0,1188.35690841949,0,0,424.413181578388
"137",42.4413181578388,1035.21052456479,0,924.505458867937,721.502408683259,0,84.8826363156775,0,0,4074.36654315252,339.53054526271,0,0,381.971863420549,0,0,2079.6245897341,509.295817894065,127.323954473516,339.53054526271,212.206590789194,891.267681314614,0,0,84.8826363156775,0,0,42.4413181578388,0,0,0,127.323954473516,0,254.647908947033,0,0,254.647908947033,127.323954473516,169.765272631355,746.430741848252,0,0,0,601.593802381889,42.4413181578388,1400.56349920868,84.8826363156775,679.06109052542,0,721.502408683259,8063.85044998936,1655.21140815571,381.971863420549,42.4413181578388,466.854499736226,0,721.502408683259,169.765272631355,0,424.413181578388,0,3352.86413446926,0,2122.06590789194,806.385044998936
"138",0,933.708999472453,0,0,0,0,0,0,0,0,42.4413181578388,0,0,0,0,0,169.765272631355,0,0,84.8826363156775,0,0,0,0,0,0,0,42.4413181578388,0,0,0,84.8826363156775,2631.361725786,84.8826363156775,8.30944438833087,284.309301635618,0,8.30944438833087,381.971863420549,42.4413181578388,0,42.4413181578388,0,84.8826363156775,169.765272631355,0,0,84.8826363156775,0,0,8827.79417683046,1145.91559026165,0,42.4413181578388,1740.09404447139,0,0,42.4413181578388,0,0,84.8826363156775,84.8826363156775,0,0,424.413181578388
"139",0,1230.79822657732,0,1671.83029693237,84.8826363156775,0,127.323954473516,0,0,0,679.06109052542,0,0,42.4413181578388,0,0,339.53054526271,0,0,0,0,0,0,1740.09404447139,0,0,0,1358.12218105084,0,0,0,297.089227104871,636.619772367581,42.4413181578388,0,0,1570.32877184003,0,339.53054526271,178.074717019686,0,0,763.049630624913,127.323954473516,483.473388512888,0,1655.21140815571,0,0,42.4413181578388,23936.9034410211,2037.18327157626,0,0,169.765272631355,0,0,84.8826363156775,0,0,0,0,0,42.4413181578388,721.502408683259
"140",0,498.304084857181,0,194.693605796348,0,0,594.178454209743,0,0,466.854499736226,1442.11072115033,0,0,0,0,0,186.384161408017,933.708999472453,0,0,457.650959131711,212.206590789194,0,0,0,0,2801.12699841736,58.1661107183161,0,0,322.017560269864,0,956.849140205076,84.8826363156775,0,0,0,0,49.8566663299852,143.048747033994,0,0,42.4413181578388,271.266797723694,127.323954473516,0,0,0,0,339.53054526271,0,169.765272631355,0,0,1443.00481736652,0,0,0,0,24.9283331649926,84.8826363156775,679.06109052542,84.8826363156775,0,0
"141",0,0,84.8826363156775,0,143.942843250178,0,0,0,456.756862915527,0,50.7507625461696,0,0,0,0,0,0,466.854499736226,0,0,0,42.4413181578388,0,0,0,167.977080198986,551.737136051904,0,0,0,0,0,0,169.765272631355,0,0,8.30944438833087,0,117.226317652817,0,0,0,0,0,0,0,0,0,0,4583.66236104659,933.708999472453,636.619772367581,0,0,2291.83118052329,466.854499736226,0,169.765272631355,252.859716514664,0,0,0,0,0,339.53054526271
"142",0,658.865816884021,0,59.0602069345005,0,0,84.8826363156775,0,0,0,322.017560269864,0,0,0,0,0,0,0,0,0,1968.02542782106,0,0,212.206590789194,0,0,0,16.6188887766617,0,0,143.942843250178,0,67.3696513228314,0,0,0,0,0,0,49.8566663299852,58.1661107183161,0,99.7133326599704,59.0602069345005,66.475555106647,0,0,0,0,0,0,0,0,0,339.53054526271,0,0,0,0,0,0,466.854499736226,0,0,0
"143",0,827.736993299191,0,16.6188887766617,0,0,84.8826363156775,0,0,0,178.074717019686,0,0,0,0,0,84.8826363156775,0,0,0,338.636449046526,42.4413181578388,0,0,0,0,0,58.1661107183161,0,0,59.0602069345005,0,1337.92690740944,0,0,0,0,66.475555106647,24.9283331649926,318.441175405126,242.762079693964,0,0,0,0,0,0,0,0,0,0,0,0,0,763.943726841098,0,0,0,0,0,0,0,0,0,42.4413181578388
"144",0,1485.44613552436,0,50.7507625461696,127.323954473516,0,212.206590789194,0,0,1697.65272631355,684.688246265198,0,0,806.385044998936,0,0,763.943726841098,424.413181578388,1273.23954473516,84.8826363156775,93.1920807040084,50.7507625461696,0,0,212.206590789194,0,0,135.633398861847,2970.89227104871,0,466.854499736226,0,0,84.8826363156775,0,84.8826363156775,0,42.4413181578388,297.089227104871,1687.55508949285,0,24.9283331649926,0,313.708115881533,143.942843250178,1018.59163578813,0,0,0,127.323954473516,297.089227104871,127.323954473516,0,0,721.502408683259,0,0,84.8826363156775,8.30944438833087,509.295817894065,0,42.4413181578388,42.4413181578388,3734.83599788981,127.323954473516
"145",0,424.413181578388,0,0,84.8826363156775,0,0,0,0,0,381.971863420549,0,0,0,0,0,297.089227104871,0,0,0,42.4413181578388,0,0,0,0,0,3819.71863420549,339.53054526271,0,0,891.267681314614,0,1612.77008999787,0,0,0,0,0,0,42.4413181578388,0,0,8.30944438833087,42.4413181578388,729.81185307159,9337.08999472453,424.413181578388,0,0,0,339.53054526271,0,0,0,2716.24436210168,0,0,0,0,0,0,0,0,0,127.323954473516
"146",0,237.134923954186,0,1134.92385722476,372.768322816034,0,254.647908947033,0,0,1196.66635280782,364.458878427703,0,0,0,0,0,8.30944438833087,1358.12218105084,0,0,101.501525092339,1518.68391307768,0,636.619772367581,0,0,1655.21140815571,59.0602069345005,0,0,151.358191422324,84.8826363156775,8.30944438833087,0,0,0,0,0,0,66.475555106647,8.30944438833087,0,0,254.647908947033,50.7507625461696,0,0,0,0,636.619772367581,0,0,0,0,297.089227104871,0,0,0,220.516035177525,212.206590789194,0,127.323954473516,1697.65272631355,1612.77008999787,0
"147",0,703.989423690413,0,91.4038882716396,50.7507625461696,0,84.8826363156775,0,0,763.943726841098,302.716382844649,0,0,0,0,0,254.647908947033,3395.3054526271,0,0,406.900196585541,390.28130780888,0,509.295817894065,0,0,848.826363156775,24.9283331649926,0,0,59.0602069345005,0,0,212.206590789194,0,0,0,8.30944438833087,66.475555106647,244.550272126333,16.6188887766617,0,8.30944438833087,441.032070355049,0,0,0,0,0,84.8826363156775,169.765272631355,84.8826363156775,0,0,2291.83118052329,0,142.154650817809,0,0,279.576242112025,0,5135.39949709849,0,0,42.4413181578388
"148",0,235.346731521818,0,0,0,0,0,0,0,0,439.24387792268,0,0,0,0,0,84.8826363156775,0,0,0,0,0,0,0,0,0,0,0,0,0,871.966503889399,0,84.8826363156775,0,0,0,0,101.501525092339,8.30944438833087,142.154650817809,0,0,49.8566663299852,117.226317652817,605.432765689298,0,0,0,0,0,0,0,0,823.003933775598,3819.71863420549,0,0,0,0,0,0,0,0,0,84.8826363156775
"149",0,491.782832901219,0,319.335271621311,84.8826363156775,0,84.8826363156775,0,0,2291.83118052329,559.15248422405,0,0,0,0,0,42.4413181578388,466.854499736226,0,0,0,0,0,0,0,0,381.971863420549,379.289574771996,0,0,0,0,390.28130780888,42.4413181578388,0,0,0,241.86798347778,93.1920807040084,1016.80344335576,8.30944438833087,0,0,92.297984487824,101.501525092339,0,0,0,0,0,1443.00481736652,212.206590789194,0,0,1782.53536262923,0,0,42.4413181578388,0,8.30944438833087,0,1230.79822657732,169.765272631355,0,0
"150",0,279.576242112025,0,16.6188887766617,296.195130888687,0,763.943726841098,0,0,127.323954473516,592.390261777374,0,0,0,0,0,169.765272631355,1612.77008999787,42.4413181578388,0,1211.49704915211,84.8826363156775,0,0,0,0,0,262.957353335363,0,0,228.825479565856,0,517.605262282396,42.4413181578388,0,0,0,0,0,566.567832396197,0,0,0,84.8826363156775,339.53054526271,0,0,0,0,0,2716.24436210168,84.8826363156775,0,42.4413181578388,1994.74195341842,0,0,84.8826363156775,0,0,0,0,0,0,42.4413181578388
"151",0,473.375751692188,0,8.30944438833087,0,0,0,0,41.5472219416544,831.313378163929,42.4413181578388,0,0,0,8.30944438833087,0,254.647908947033,1061.03295394597,134.739302645663,0,0,0,0,0,42.4413181578388,75.6790957111622,297.089227104871,149.569998989956,42.4413181578388,0,772.253171229429,0,0,212.206590789194,0,0,8.30944438833087,24.9283331649926,91.4038882716396,16.6188887766617,0,0,0,42.4413181578388,0,0,42.4413181578388,0,0,424.413181578388,2037.18327157626,0,0,0,84.8826363156775,0,0,42.4413181578388,185.490065191832,8.30944438833087,0,0,42.4413181578388,42.4413181578388,212.206590789194
"152",42.4413181578388,2002.15730159057,0,42.4413181578388,0,0,42.4413181578388,0,8.30944438833087,2460.70235693846,364.458878427703,0,0,0,0,0,42.4413181578388,1994.74195341842,0,0,0,84.8826363156775,0,0,0,42.4413181578388,806.385044998936,432.722625966718,721.502408683259,0,424.413181578388,0,271.266797723694,84.8826363156775,0,16.6188887766617,8.30944438833087,287.885686500356,212.206590789194,490.888736685034,42.4413181578388,0,0,551.737136051904,84.8826363156775,0,0,0,0,509.295817894065,127.323954473516,42.4413181578388,0,466.854499736226,42.4413181578388,0,0,254.647908947033,0,42.4413181578388,0,42.4413181578388,0,254.647908947033,42.4413181578388
"153",0,706.040194565453,0,658.865816884021,42.4413181578388,0,0,0,0,254.647908947033,152.252287638509,0,0,0,0,0,8.30944438833087,0,169.765272631355,0,8.30944438833087,533.330054842873,0,0,0,8.30944438833087,42.4413181578388,83.0944438833087,0,0,67.3696513228314,865.445251933437,93.1920807040084,212.206590789194,0,0,16.6188887766617,16.6188887766617,83.0944438833087,0,0,0,0,202.108953968494,84.8826363156775,0,0,0,16.6188887766617,42.4413181578388,42.4413181578388,424.413181578388,0,59.0602069345005,1527.8874536822,0,8.30944438833087,0,0,194.693605796348,0,84.8826363156775,0,0,84.8826363156775
"154",0,1135.81795344095,0,24.9283331649926,0,0,84.8826363156775,0,0,186.384161408017,143.942843250178,0,0,0,0,0,42.4413181578388,3692.39467973197,297.089227104871,0,0,0,0,0,0,0,127.323954473516,0,0,0,593.284357993558,0,0,84.8826363156775,0,0,0,0,8.30944438833087,1160.74628660594,0,0,0,0,127.323954473516,0,0,0,0,42.4413181578388,0,42.4413181578388,42.4413181578388,84.8826363156775,763.943726841098,0,0,84.8826363156775,0,16.6188887766617,84.8826363156775,0,6875.49354156988,2979.20171543704,84.8826363156775
"155",0,0,16.6188887766617,797.181504394421,271.266797723694,0,0,0,16.6188887766617,1358.12218105084,75.6790957111622,0,0,0,169.765272631355,127.323954473516,0,1740.09404447139,127.323954473516,0,0,212.206590789194,0,0,0,0,297.089227104871,8.30944438833087,3777.27731604765,0,0,0,0,127.323954473516,0,0,8.30944438833087,0,24.9283331649926,16.6188887766617,0,0,0,75.6790957111622,0,0,0,42.4413181578388,0,1315.680862893,0,0,0,0,381.971863420549,0,49.8566663299852,679.06109052542,966.946777025776,0,0,0,0,4591.97180543492,84.8826363156775
"156",0,251.071524082295,0,447.553322311011,0,0,0,0,0,5899.34322393959,270.37270150751,0,0,8.30944438833087,0,0,262.957353335363,381.971863420549,0,84.8826363156775,42.4413181578388,754.740186236582,0,0,0,0,1358.12218105084,2713.56207345313,0,0,0,0,169.765272631355,0,0,0,16.6188887766617,16.6188887766617,74.7849994949778,75.6790957111622,0,0,0,142.154650817809,0,0,0,0,0,636.619772367581,84.8826363156775,212.206590789194,0,0,169.765272631355,0,16.6188887766617,0,0,33.2377775533235,0,4880.75158815146,0,169.765272631355,42.4413181578388
"157",0,1246.5230191378,0,0,0,0,593.284357993558,0,0,0,169.765272631355,0,0,0,0,0,0,42.4413181578388,0,0,92.297984487824,0,0,679.06109052542,0,0,0,84.8826363156775,0,0,1348.91864044632,0,2178.44382617789,0,0,0,0,0,0,218.727842745156,0,0,0,220.516035177525,127.323954473516,0,0,0,0,0,0,0,0,1366.43162543917,3819.71863420549,0,0,0,0,0,679.06109052542,169.765272631355,42.4413181578388,0,0
"158",0,1123.03802797169,0,0,0,0,42.4413181578388,0,0,0,805.490948782752,42.4413181578388,0,0,0,0,339.53054526271,127.323954473516,0,0,42.4413181578388,0,0,0,0,0,721.502408683259,260.27506468681,0,0,186.384161408017,0,1416.28829176916,0,0,335.954160397972,0,8.30944438833087,16.6188887766617,498.304084857181,244.550272126333,0,0,644.929216755912,297.089227104871,0,0,0,0,84.8826363156775,0,169.765272631355,0,42.4413181578388,1655.21140815571,0,0,0,0,0,0,1527.8874536822,0,0,0
"159",0,568.356024828566,0,618.212691158551,0,0,84.8826363156775,636.619772367581,0,560.046580440235,916.196014479606,0,50.7507625461696,8.30944438833087,0,0,254.647908947033,127.323954473516,0,0,42.4413181578388,8.30944438833087,0,0,0,0,339.53054526271,0,0,0,220.516035177525,0,0,84.8826363156775,531.804440853176,0,0,0,8.30944438833087,169.765272631355,0,0,0,339.53054526271,8.30944438833087,0,0,0,0,42.4413181578388,636.619772367581,466.854499736226,0,0,1315.680862893,0,0,42.4413181578388,8.30944438833087,93.1920807040084,0,594.178454209743,0,891.267681314614,169.765272631355
