"","Acer_rubrum","Acer_saccharinum","Acer_saccharum","Aesculus_flava","Ailanthus_altissima","Amelanchier_arborea","Betula_nigra","Carpinus_caroliniana","Carya_spp","Cercis_canadensis","Cornus_florida","Fagus_grandifolia","Fraxinus_americana","Fraxinus_pennsylvanica","Juglans_nigra","Liriodendron_tulipifera","Nyssa_sylvatica","Ostrya_virginiana","Oxydendrum_arboreum","Pinus_rigida","Pinus_strobus","Platanus_occidentalis","Populus_grandidentata","Prunus_serotina","Quercus_alba","Quercus_coccinea","Quercus_imbricaria","Quercus_montana","Quercus_rubra","Quercus_velutina","Robinia_pseudoacacia","Sassafras_albidum","Tilia_americana","Ulmus_americana","Ulmus_rubra"
"107",373.924997474889,0,12.4641665824963,0,0,0,0,0,0,0,0,0,12.4641665824963,0,0,0,12.4641665824963,0,0,0,0,0,0,0,0,0,0,12.4641665824963,37.3924997474889,24.9283331649926,0,24.9283331649926,0,0,0
"108",83.0944438833087,0,66.475555106647,0,0,0,0,0,0,0,0,24.9283331649926,0,0,0,24.9283331649926,33.2377775533235,0,0,0,0,0,0,0,0,0,0,132.951110213294,0,0,0,0,0,0,0
"109",37.3924997474889,0,0,0,0,0,0,0,0,0,0,0,12.4641665824963,0,0,236.81916506743,12.4641665824963,0,0,0,186.962498737445,0,0,12.4641665824963,0,0,0,0,0,0,0,0,0,0,0
"110",199.426665319941,0,0,0,0,0,0,0,12.4641665824963,0,12.4641665824963,12.4641665824963,0,0,0,0,24.9283331649926,0,24.9283331649926,0,0,0,0,0,24.9283331649926,0,0,149.569998989956,0,12.4641665824963,0,0,0,0,0
"111",0,0,211.890831902437,0,0,0,0,0,0,0,0,49.8566663299852,0,0,0,0,12.4641665824963,0,0,0,0,0,12.4641665824963,0,12.4641665824963,0,0,0,24.9283331649926,24.9283331649926,0,0,0,0,0
"112",0,0,87.2491660774741,0,0,0,0,0,0,0,0,12.4641665824963,12.4641665824963,0,0,49.8566663299852,12.4641665824963,0,0,0,0,0,0,0,0,0,0,24.9283331649926,0,0,0,0,0,0,0
"113",0,0,112.177499242467,0,0,0,0,0,0,0,0,0,0,0,0,137.105832407459,37.3924997474889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4641665824963,0,0
"114",99.7133326599704,0,37.3924997474889,0,0,0,0,0,24.9283331649926,0,0,12.4641665824963,0,0,0,74.7849994949778,62.3208329124815,0,49.8566663299852,0,0,0,0,12.4641665824963,12.4641665824963,0,0,24.9283331649926,12.4641665824963,0,0,12.4641665824963,0,0,12.4641665824963
"115",24.9283331649926,0,0,0,0,0,0,0,0,0,0,24.9283331649926,0,0,0,37.3924997474889,87.2491660774741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"116",87.2491660774741,0,24.9283331649926,0,0,0,0,0,37.3924997474889,0,0,0,0,0,0,37.3924997474889,62.3208329124815,0,0,0,0,0,0,12.4641665824963,0,0,0,24.9283331649926,0,0,0,0,0,0,0
"117",137.105832407459,0,0,0,24.9283331649926,0,0,0,0,0,0,0,0,0,0,299.139997979911,0,0,24.9283331649926,0,0,0,0,99.7133326599704,0,0,0,0,0,0,12.4641665824963,0,0,0,0
"118",62.3208329124815,0,62.3208329124815,0,62.3208329124815,0,0,0,0,0,0,37.3924997474889,0,0,0,62.3208329124815,12.4641665824963,0,0,0,0,0,0,24.9283331649926,0,0,0,12.4641665824963,0,0,0,0,0,0,0
"119",87.2491660774741,0,174.498332154948,0,0,0,0,0,24.9283331649926,0,0,0,12.4641665824963,0,0,99.7133326599704,0,0,0,0,0,0,0,0,12.4641665824963,0,0,87.2491660774741,0,0,12.4641665824963,0,0,0,0
"120",24.9283331649926,0,0,0,0,0,0,0,37.3924997474889,0,0,0,0,0,0,0,24.9283331649926,0,0,0,0,0,0,0,24.9283331649926,0,0,124.641665824963,0,0,0,0,0,0,0
"121",137.105832407459,0,12.4641665824963,0,0,0,0,0,24.9283331649926,0,0,12.4641665824963,0,0,0,0,24.9283331649926,12.4641665824963,0,0,0,0,0,0,62.3208329124815,0,0,0,0,24.9283331649926,0,12.4641665824963,0,0,0
"122",0,0,87.2491660774741,0,0,0,0,0,12.4641665824963,0,0,0,112.177499242467,0,0,49.8566663299852,0,0,0,0,0,0,0,0,62.3208329124815,0,0,0,0,12.4641665824963,0,0,12.4641665824963,24.9283331649926,0
"123",0,0,0,16.6188887766617,0,0,0,0,33.2377775533235,0,0,8.30944438833087,8.30944438833087,0,0,0,0,0,0,0,0,0,0,41.5472219416544,0,0,0,0,0,0,0,0,8.30944438833087,0,8.30944438833087
"124",49.8566663299852,0,91.4038882716396,0,0,0,0,0,66.475555106647,0,0,0,41.5472219416544,0,0,74.7849994949778,16.6188887766617,0,0,0,0,0,0,8.30944438833087,8.30944438833087,33.2377775533235,0,58.1661107183161,8.30944438833087,0,0,0,0,0,41.5472219416544
"125",49.8566663299852,0,8.30944438833087,0,0,0,0,0,74.7849994949778,0,0,66.475555106647,0,0,0,16.6188887766617,41.5472219416544,0,0,0,0,0,0,0,0,0,0,0,8.30944438833087,0,0,0,0,0,0
"126",8.30944438833087,0,8.30944438833087,0,0,0,0,0,83.0944438833087,0,0,66.475555106647,8.30944438833087,0,0,8.30944438833087,16.6188887766617,0,24.9283331649926,149.569998989956,0,0,8.30944438833087,0,49.8566663299852,0,0,49.8566663299852,0,0,0,0,0,0,0
"127",8.30944438833087,0,66.475555106647,8.30944438833087,0,0,0,0,16.6188887766617,0,0,0,0,0,0,8.30944438833087,0,0,8.30944438833087,0,0,0,0,0,49.8566663299852,0,0,49.8566663299852,8.30944438833087,8.30944438833087,8.30944438833087,0,0,8.30944438833087,8.30944438833087
"128",99.7133326599704,0,0,0,0,0,0,0,16.6188887766617,0,0,0,8.30944438833087,0,0,0,8.30944438833087,0,83.0944438833087,0,0,0,0,0,91.4038882716396,0,0,0,41.5472219416544,24.9283331649926,0,0,0,0,0
"129",49.8566663299852,0,0,0,0,0,0,0,41.5472219416544,0,0,0,0,0,0,49.8566663299852,33.2377775533235,0,0,0,0,8.30944438833087,116.332221436632,41.5472219416544,224.354998484934,91.4038882716396,0,0,0,0,0,0,0,0,0
"130",33.2377775533235,0,74.7849994949778,8.30944438833087,0,0,0,24.9283331649926,8.30944438833087,0,16.6188887766617,41.5472219416544,24.9283331649926,0,0,41.5472219416544,0,0,0,0,0,0,0,0,8.30944438833087,0,0,0,8.30944438833087,0,0,0,49.8566663299852,0,0
"131",157.879443378287,0,141.260554601625,0,0,0,0,0,49.8566663299852,0,0,58.1661107183161,0,0,0,257.592776038257,33.2377775533235,0,8.30944438833087,0,0,0,0,199.426665319941,0,0,0,0,58.1661107183161,49.8566663299852,0,0,0,0,0
"132",16.6188887766617,0,0,0,0,0,0,0,74.7849994949778,0,33.2377775533235,33.2377775533235,0,0,0,41.5472219416544,132.951110213294,0,0,0,0,0,0,0,16.6188887766617,0,0,0,0,0,0,0,0,0,0
"133",141.260554601625,0,24.9283331649926,0,0,0,0,0,0,0,0,33.2377775533235,0,0,0,8.30944438833087,41.5472219416544,0,41.5472219416544,0,0,0,0,0,49.8566663299852,41.5472219416544,0,0,41.5472219416544,16.6188887766617,0,0,0,0,0
"134",108.022777048301,0,33.2377775533235,16.6188887766617,0,0,0,0,49.8566663299852,0,0,16.6188887766617,16.6188887766617,0,0,16.6188887766617,8.30944438833087,0,16.6188887766617,0,0,0,0,16.6188887766617,124.641665824963,41.5472219416544,0,0,49.8566663299852,0,0,0,0,0,0
"135",16.6188887766617,8.30944438833087,0,8.30944438833087,0,0,8.30944438833087,24.9283331649926,66.475555106647,0,0,33.2377775533235,0,0,49.8566663299852,0,8.30944438833087,0,0,0,0,16.6188887766617,0,24.9283331649926,0,0,8.30944438833087,0,16.6188887766617,24.9283331649926,0,0,0,8.30944438833087,8.30944438833087
"136",0,0,24.9283331649926,0,0,0,0,0,0,0,0,0,0,0,0,16.6188887766617,0,0,0,0,0,0,0,0,0,0,0,0,8.30944438833087,8.30944438833087,0,0,0,0,0
"137",16.6188887766617,0,33.2377775533235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9283331649926,0,0,0,49.8566663299852,0,0,0,0,0,0
"138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.30944438833087,199.426665319941,0,8.30944438833087,0,0,0,0,0,0,0,0,0,0,0,0
"139",0,0,16.6188887766617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.30944438833087,0,0,41.5472219416544,0,16.6188887766617,0,0,0,0,0
"140",116.332221436632,0,24.9283331649926,0,0,0,0,0,41.5472219416544,0,16.6188887766617,33.2377775533235,0,0,0,58.1661107183161,24.9283331649926,0,108.022777048301,0,0,0,0,49.8566663299852,58.1661107183161,0,0,0,16.6188887766617,0,0,0,0,0,24.9283331649926
"141",0,0,0,16.6188887766617,0,0,74.7849994949778,0,8.30944438833087,0,0,0,0,0,83.0944438833087,0,0,0,0,0,0,8.30944438833087,0,74.7849994949778,0,0,0,0,0,0,0,0,0,83.0944438833087,0
"142",149.569998989956,0,16.6188887766617,0,0,0,0,0,24.9283331649926,0,0,58.1661107183161,0,0,0,16.6188887766617,16.6188887766617,0,24.9283331649926,0,0,0,0,0,49.8566663299852,58.1661107183161,0,99.7133326599704,16.6188887766617,66.475555106647,0,0,0,0,0
"143",191.11722093161,0,16.6188887766617,0,0,0,0,0,8.30944438833087,0,0,41.5472219416544,0,0,0,58.1661107183161,16.6188887766617,0,149.569998989956,0,0,0,66.475555106647,24.9283331649926,191.11722093161,157.879443378287,0,0,0,0,0,0,0,0,0
"144",0,0,8.30944438833087,0,0,0,0,0,132.951110213294,0,0,8.30944438833087,8.30944438833087,0,0,8.30944438833087,0,0,0,0,0,0,0,0,74.7849994949778,0,24.9283331649926,0,16.6188887766617,16.6188887766617,0,0,0,8.30944438833087,0
"145",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.30944438833087,0,8.30944438833087,0,0,0,0,0
"146",24.9283331649926,0,116.332221436632,33.2377775533235,0,0,0,8.30944438833087,24.9283331649926,0,8.30944438833087,16.6188887766617,33.2377775533235,0,0,16.6188887766617,66.475555106647,0,8.30944438833087,0,0,0,0,0,66.475555106647,8.30944438833087,0,0,0,8.30944438833087,0,0,0,8.30944438833087,0
"147",24.9283331649926,0,91.4038882716396,8.30944438833087,0,0,0,0,132.951110213294,0,0,24.9283331649926,8.30944438833087,0,0,24.9283331649926,16.6188887766617,0,0,0,0,0,8.30944438833087,66.475555106647,74.7849994949778,16.6188887766617,0,8.30944438833087,16.6188887766617,0,0,0,99.7133326599704,0,24.9283331649926
"148",108.022777048301,0,0,0,0,0,0,0,99.7133326599704,0,0,0,0,0,0,0,108.022777048301,0,0,0,0,0,16.6188887766617,8.30944438833087,99.7133326599704,0,0,49.8566663299852,74.7849994949778,265.902220426588,0,16.6188887766617,0,0,0
"149",24.9283331649926,0,149.569998989956,0,0,0,0,0,49.8566663299852,0,0,0,0,0,0,124.641665824963,0,0,8.30944438833087,0,0,0,199.426665319941,8.30944438833087,83.0944438833087,8.30944438833087,0,0,49.8566663299852,16.6188887766617,0,0,0,0,8.30944438833087
"150",24.9283331649926,0,16.6188887766617,41.5472219416544,0,0,0,0,83.0944438833087,0,0,108.022777048301,0,0,0,8.30944438833087,16.6188887766617,0,8.30944438833087,0,0,0,0,0,99.7133326599704,0,0,0,0,0,0,0,0,0,0
"151",91.4038882716396,0,8.30944438833087,0,0,0,41.5472219416544,24.9283331649926,0,0,0,0,0,0,33.2377775533235,149.569998989956,8.30944438833087,0,0,0,0,8.30944438833087,24.9283331649926,91.4038882716396,16.6188887766617,0,0,0,0,0,0,0,0,58.1661107183161,8.30944438833087
"152",49.8566663299852,0,0,0,0,0,8.30944438833087,41.5472219416544,24.9283331649926,0,0,0,0,0,0,8.30944438833087,0,0,16.6188887766617,0,16.6188887766617,8.30944438833087,33.2377775533235,0,66.475555106647,0,0,0,0,0,0,0,0,0,0
"153",324.068331144904,0,149.569998989956,0,0,0,0,0,24.9283331649926,0,8.30944438833087,8.30944438833087,66.475555106647,0,8.30944438833087,83.0944438833087,24.9283331649926,16.6188887766617,8.30944438833087,0,0,16.6188887766617,16.6188887766617,83.0944438833087,0,0,0,0,74.7849994949778,0,16.6188887766617,16.6188887766617,8.30944438833087,0,24.9283331649926
"154",74.7849994949778,0,24.9283331649926,0,0,0,0,16.6188887766617,16.6188887766617,0,0,0,0,0,0,0,41.5472219416544,0,0,0,0,0,0,8.30944438833087,99.7133326599704,0,0,0,0,0,0,0,0,0,16.6188887766617
"155",0,16.6188887766617,33.2377775533235,16.6188887766617,0,0,16.6188887766617,0,33.2377775533235,0,0,0,0,0,0,8.30944438833087,0,0,0,0,0,8.30944438833087,0,24.9283331649926,16.6188887766617,0,0,0,33.2377775533235,0,0,0,49.8566663299852,33.2377775533235,0
"156",166.188887766617,0,108.022777048301,0,0,0,0,0,58.1661107183161,8.30944438833087,8.30944438833087,0,33.2377775533235,0,0,124.641665824963,0,0,0,0,0,16.6188887766617,16.6188887766617,74.7849994949778,33.2377775533235,0,0,0,99.7133326599704,0,0,0,16.6188887766617,0,33.2377775533235
"157",58.1661107183161,0,0,0,0,41.5472219416544,0,0,0,0,0,49.8566663299852,0,0,0,0,33.2377775533235,0,141.260554601625,0,0,0,0,0,91.4038882716396,0,0,0,8.30944438833087,0,0,8.30944438833087,0,0,0
"158",274.211664814919,0,0,0,0,0,0,0,41.5472219416544,0,0,0,0,0,0,132.951110213294,16.6188887766617,0,58.1661107183161,0,166.188887766617,0,8.30944438833087,16.6188887766617,116.332221436632,74.7849994949778,0,0,8.30944438833087,0,0,0,0,0,0
"159",16.6188887766617,0,66.475555106647,0,0,0,0,8.30944438833087,24.9283331649926,8.30944438833087,0,0,8.30944438833087,0,0,0,8.30944438833087,0,0,531.804440853176,0,0,0,8.30944438833087,0,0,0,0,0,8.30944438833087,0,0,0,8.30944438833087,8.30944438833087
"160",58.1661107183161,0,0,0,0,0,0,0,8.30944438833087,0,16.6188887766617,58.1661107183161,0,0,0,16.6188887766617,49.8566663299852,0,108.022777048301,0,0,0,0,0,24.9283331649926,33.2377775533235,0,8.30944438833087,8.30944438833087,0,0,8.30944438833087,0,0,0
"161",157.879443378287,0,0,0,0,0,0,0,8.30944438833087,0,0,8.30944438833087,0,0,0,0,0,0,16.6188887766617,0,0,0,0,0,157.879443378287,448.709996969867,0,0,8.30944438833087,16.6188887766617,0,0,0,0,0
"162",16.6188887766617,0,0,0,0,0,0,0,24.9283331649926,0,0,24.9283331649926,0,0,0,16.6188887766617,16.6188887766617,0,149.569998989956,0,0,0,0,8.30944438833087,83.0944438833087,0,0,0,0,0,0,0,0,0,0
"163",224.354998484934,0,0,0,0,0,0,0,0,0,0,16.6188887766617,0,0,0,0,58.1661107183161,0,224.354998484934,0,0,0,0,0,49.8566663299852,0,0,0,41.5472219416544,0,0,0,0,0,0
"164",16.6188887766617,0,0,0,0,0,0,16.6188887766617,41.5472219416544,0,0,8.30944438833087,0,0,8.30944438833087,0,0,0,0,0,0,0,0,0,74.7849994949778,0,0,0,8.30944438833087,0,0,0,0,0,8.30944438833087
"165",24.9283331649926,0,0,0,0,8.30944438833087,0,0,116.332221436632,0,0,0,16.6188887766617,0,0,16.6188887766617,8.30944438833087,0,16.6188887766617,0,0,0,0,8.30944438833087,41.5472219416544,49.8566663299852,116.332221436632,0,8.30944438833087,49.8566663299852,0,0,0,0,0
"166",207.736109708272,0,24.9283331649926,0,0,0,0,0,0,0,0,0,0,0,0,58.1661107183161,33.2377775533235,0,99.7133326599704,49.8566663299852,0,16.6188887766617,0,8.30944438833087,0,0,0,0,0,0,0,0,0,0,0
"167",33.2377775533235,0,8.30944438833087,0,0,0,0,0,8.30944438833087,0,0,149.569998989956,0,0,0,24.9283331649926,0,0,0,0,8.30944438833087,0,0,0,58.1661107183161,0,0,0,0,8.30944438833087,0,0,0,0,0
"168",0,0,0,0,0,0,182.807776543279,0,8.30944438833087,0,0,0,0,0,0,0,0,0,0,0,0,58.1661107183161,0,0,0,0,0,8.30944438833087,0,0,0,0,0,0,0
"169",49.8566663299852,0,0,0,0,0,0,16.6188887766617,33.2377775533235,0,0,0,0,0,0,24.9283331649926,33.2377775533235,0,8.30944438833087,0,0,0,0,16.6188887766617,41.5472219416544,0,8.30944438833087,0,8.30944438833087,0,0,0,0,8.30944438833087,0
"170",91.4038882716396,0,16.6188887766617,0,0,0,0,0,16.6188887766617,0,0,166.188887766617,0,0,0,58.1661107183161,49.8566663299852,0,24.9283331649926,0,0,0,0,0,24.9283331649926,0,0,16.6188887766617,0,8.30944438833087,0,0,0,0,8.30944438833087
"171",58.1661107183161,0,16.6188887766617,0,0,0,0,0,8.30944438833087,0,0,66.475555106647,0,0,0,24.9283331649926,33.2377775533235,0,0,0,0,0,0,0,8.30944438833087,0,0,33.2377775533235,24.9283331649926,0,0,0,0,0,0
"172",108.022777048301,0,0,0,0,0,0,0,8.30944438833087,0,0,24.9283331649926,0,0,0,0,99.7133326599704,0,8.30944438833087,0,0,0,0,0,132.951110213294,8.30944438833087,0,8.30944438833087,33.2377775533235,16.6188887766617,0,0,0,0,0
"173",24.9283331649926,0,0,0,0,0,0,0,0,0,0,0,16.6188887766617,0,0,8.30944438833087,0,0,0,0,83.0944438833087,0,16.6188887766617,0,265.902220426588,74.7849994949778,0,66.475555106647,16.6188887766617,83.0944438833087,0,0,0,0,0
"174",16.6188887766617,0,83.0944438833087,0,0,0,0,0,174.498332154948,0,0,0,0,0,0,0,33.2377775533235,0,8.30944438833087,0,0,0,0,41.5472219416544,58.1661107183161,24.9283331649926,0,83.0944438833087,41.5472219416544,116.332221436632,0,0,0,0,33.2377775533235
"175",99.7133326599704,0,0,0,0,0,0,0,8.30944438833087,0,0,0,0,0,0,66.475555106647,8.30944438833087,0,0,0,0,16.6188887766617,66.475555106647,99.7133326599704,0,0,0,41.5472219416544,16.6188887766617,8.30944438833087,24.9283331649926,0,0,16.6188887766617,0
"176",33.2377775533235,0,0,0,0,8.30944438833087,0,0,83.0944438833087,0,8.30944438833087,0,0,0,0,0,74.7849994949778,0,33.2377775533235,0,0,0,0,0,24.9283331649926,0,0,49.8566663299852,8.30944438833087,41.5472219416544,0,0,0,0,0
"177",132.951110213294,0,0,0,0,0,0,0,24.9283331649926,0,0,0,0,0,0,41.5472219416544,8.30944438833087,0,0,0,0,0,0,24.9283331649926,41.5472219416544,24.9283331649926,0,216.045554096603,8.30944438833087,16.6188887766617,0,0,0,8.30944438833087,49.8566663299852
"178",108.022777048301,0,0,0,0,8.30944438833087,0,0,24.9283331649926,0,0,8.30944438833087,0,0,0,0,58.1661107183161,0,8.30944438833087,0,0,0,0,0,41.5472219416544,16.6188887766617,0,108.022777048301,16.6188887766617,0,0,0,0,0,0
"179",191.11722093161,0,0,0,0,0,0,0,8.30944438833087,0,0,0,0,0,0,0,0,0,24.9283331649926,0,0,0,0,0,83.0944438833087,0,0,8.30944438833087,0,16.6188887766617,0,0,0,0,0
"180",207.736109708272,0,8.30944438833087,0,0,8.30944438833087,0,0,16.6188887766617,0,41.5472219416544,16.6188887766617,8.30944438833087,0,0,33.2377775533235,0,0,0,0,0,0,0,0,0,0,0,0,24.9283331649926,74.7849994949778,0,8.30944438833087,0,0,8.30944438833087
"181",432.091108193205,0,0,0,0,0,0,0,8.30944438833087,0,0,8.30944438833087,0,0,0,91.4038882716396,24.9283331649926,0,8.30944438833087,0,0,0,8.30944438833087,16.6188887766617,24.9283331649926,33.2377775533235,0,132.951110213294,0,0,0,0,0,0,0
"182",0,0,41.5472219416544,0,0,0,0,0,24.9283331649926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.2377775533235,0,0,74.7849994949778,0,0,0,0,0,0,0
"183",149.569998989956,0,24.9283331649926,0,0,0,0,0,116.332221436632,0,0,0,0,0,0,8.30944438833087,49.8566663299852,0,41.5472219416544,0,0,0,0,8.30944438833087,132.951110213294,0,0,0,16.6188887766617,0,0,0,0,0,0
"184",108.022777048301,0,0,0,0,0,0,0,33.2377775533235,0,0,0,8.30944438833087,0,0,16.6188887766617,41.5472219416544,0,8.30944438833087,0,0,0,0,0,16.6188887766617,0,0,49.8566663299852,8.30944438833087,8.30944438833087,0,8.30944438833087,0,0,0
"185",8.30944438833087,0,24.9283331649926,0,0,0,0,0,83.0944438833087,0,0,0,24.9283331649926,0,0,33.2377775533235,16.6188887766617,0,0,0,0,0,49.8566663299852,8.30944438833087,8.30944438833087,8.30944438833087,0,0,16.6188887766617,0,0,0,8.30944438833087,0,0
"186",8.30944438833087,0,58.1661107183161,0,0,0,0,0,33.2377775533235,0,8.30944438833087,0,0,0,0,41.5472219416544,8.30944438833087,0,0,0,0,0,124.641665824963,16.6188887766617,16.6188887766617,0,0,0,0,24.9283331649926,0,0,0,0,0
"187",83.0944438833087,0,0,0,0,0,0,0,24.9283331649926,0,0,0,83.0944438833087,0,0,0,0,0,24.9283331649926,0,0,0,91.4038882716396,0,83.0944438833087,8.30944438833087,0,540.113885241507,8.30944438833087,33.2377775533235,0,0,0,0,0
"188",191.11722093161,0,0,0,0,0,0,0,0,0,0,0,49.8566663299852,0,0,132.951110213294,8.30944438833087,0,0,0,0,0,41.5472219416544,16.6188887766617,16.6188887766617,0,0,174.498332154948,33.2377775533235,16.6188887766617,0,8.30944438833087,0,0,74.7849994949778
"189",116.332221436632,0,0,0,0,0,0,0,8.30944438833087,0,0,8.30944438833087,0,0,0,0,49.8566663299852,0,41.5472219416544,0,0,0,49.8566663299852,0,16.6188887766617,16.6188887766617,0,116.332221436632,0,0,0,0,0,0,0
"190",0,0,0,0,0,0,0,0,66.475555106647,0,0,0,0,0,0,0,33.2377775533235,0,0,0,0,0,0,0,0,0,0,41.5472219416544,0,0,0,0,0,0,0
"191",74.7849994949778,0,0,0,0,0,0,0,16.6188887766617,99.7133326599704,0,0,16.6188887766617,0,0,16.6188887766617,0,0,0,0,257.592776038257,8.30944438833087,33.2377775533235,8.30944438833087,0,0,0,33.2377775533235,8.30944438833087,0,0,0,8.30944438833087,0,24.9283331649926
"192",240.973887261595,0,0,0,0,0,0,0,166.188887766617,0,8.30944438833087,0,0,0,0,41.5472219416544,8.30944438833087,0,0,0,8.30944438833087,0,24.9283331649926,8.30944438833087,41.5472219416544,149.569998989956,0,0,33.2377775533235,58.1661107183161,0,0,0,0,0
"193",83.0944438833087,0,265.902220426588,0,0,0,0,0,83.0944438833087,0,0,0,0,0,0,8.30944438833087,49.8566663299852,0,0,0,0,0,0,0,58.1661107183161,33.2377775533235,0,0,33.2377775533235,16.6188887766617,0,0,8.30944438833087,0,0
"194",16.6188887766617,0,0,0,0,0,0,0,16.6188887766617,0,0,0,8.30944438833087,0,0,41.5472219416544,8.30944438833087,0,8.30944438833087,0,16.6188887766617,0,24.9283331649926,0,0,0,0,24.9283331649926,0,99.7133326599704,0,0,0,0,0
"195",207.736109708272,0,24.9283331649926,0,0,0,0,0,58.1661107183161,0,0,24.9283331649926,0,0,0,16.6188887766617,24.9283331649926,0,0,0,0,0,0,0,0,0,0,149.569998989956,0,16.6188887766617,0,0,0,0,0
"196",16.6188887766617,0,0,0,0,0,0,0,24.9283331649926,0,0,0,0,0,8.30944438833087,299.139997979911,0,0,0,0,0,0,8.30944438833087,8.30944438833087,33.2377775533235,0,0,0,0,66.475555106647,0,0,0,0,0
"197",41.5472219416544,0,0,0,0,0,0,0,41.5472219416544,0,0,0,0,0,0,83.0944438833087,58.1661107183161,0,0,0,0,0,0,0,91.4038882716396,0,0,74.7849994949778,0,41.5472219416544,0,0,0,0,0
"198",249.283331649926,0,24.9283331649926,0,0,0,0,0,116.332221436632,0,0,8.30944438833087,0,0,0,66.475555106647,49.8566663299852,0,16.6188887766617,0,0,0,49.8566663299852,41.5472219416544,41.5472219416544,8.30944438833087,0,0,8.30944438833087,0,0,0,0,0,0
"199",240.973887261595,0,8.30944438833087,0,0,0,0,0,24.9283331649926,0,0,0,0,0,0,216.045554096603,33.2377775533235,0,16.6188887766617,0,0,0,0,24.9283331649926,74.7849994949778,16.6188887766617,0,0,0,0,0,0,0,0,0
"200",41.5472219416544,0,0,0,0,0,0,0,41.5472219416544,0,0,0,0,0,0,0,24.9283331649926,0,8.30944438833087,0,0,0,0,0,166.188887766617,116.332221436632,0,0,8.30944438833087,33.2377775533235,0,0,0,0,0
"201",58.1661107183161,0,216.045554096603,0,0,0,0,0,0,0,0,0,0,0,0,207.736109708272,0,0,0,0,0,0,0,16.6188887766617,0,0,0,16.6188887766617,0,0,0,0,0,0,0
"202",16.6188887766617,0,0,0,0,0,0,0,124.641665824963,0,0,0,0,0,0,0,16.6188887766617,0,0,0,0,0,0,0,149.569998989956,0,0,0,8.30944438833087,41.5472219416544,0,0,0,0,0
"203",83.0944438833087,0,141.260554601625,0,0,0,0,0,24.9283331649926,0,0,49.8566663299852,0,0,0,41.5472219416544,33.2377775533235,0,0,0,0,0,0,0,0,0,0,0,8.30944438833087,0,0,0,0,0,0
"204",49.8566663299852,0,33.2377775533235,0,0,0,0,0,83.0944438833087,0,0,33.2377775533235,0,0,0,0,33.2377775533235,0,0,0,0,0,0,0,8.30944438833087,0,0,157.879443378287,58.1661107183161,0,0,0,0,0,0
"205",116.332221436632,0,0,0,0,0,0,0,249.283331649926,0,0,0,16.6188887766617,0,0,83.0944438833087,0,0,0,0,41.5472219416544,0,0,49.8566663299852,58.1661107183161,49.8566663299852,0,8.30944438833087,0,74.7849994949778,0,0,0,0,8.30944438833087
"206",166.188887766617,0,0,0,0,0,0,0,16.6188887766617,0,0,83.0944438833087,0,0,0,0,58.1661107183161,0,58.1661107183161,0,0,0,0,0,66.475555106647,0,0,24.9283331649926,49.8566663299852,8.30944438833087,0,8.30944438833087,0,0,0
"207",24.9283331649926,0,0,0,0,0,0,0,12.4641665824963,0,0,0,0,0,0,37.3924997474889,74.7849994949778,0,12.4641665824963,0,0,0,0,0,49.8566663299852,0,0,0,12.4641665824963,0,0,0,12.4641665824963,0,0
"208",0,0,16.6188887766617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.5472219416544,0,0,0,0,0,0,0,0,0,0
"209",0,24.9283331649926,0,0,0,0,182.807776543279,0,0,0,0,0,0,0,49.8566663299852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"210",41.5472219416544,0,16.6188887766617,0,0,0,0,8.30944438833087,0,0,8.30944438833087,8.30944438833087,0,0,8.30944438833087,8.30944438833087,66.475555106647,0,16.6188887766617,41.5472219416544,0,8.30944438833087,0,16.6188887766617,91.4038882716396,0,0,0,8.30944438833087,0,0,0,0,0,0
