"","Acer_negundo","Acer_rubrum","Acer_saccharum","Aesculus_flava","Ailanthus_altissima","Amelanchier_arborea","Asimina_triloba","Carpinus_caroliniana","Carya_spp","Castanea_dentata","Celtis_occidentalis","Cercis_canadensis","Cornus_alternifolia","Cornus_amomum","Cornus_florida","Corylus_americana","Crataegus_spp","Elaeagnus_umbellata","Fagus_grandifolia","Fraxinus_americana","Fraxinus_pennsylvanica","Hamamelis_virginiana","Hypericum_spathulatum","Juglans_nigra","Lindera_benzoin","Liriodendron_tulipifera","Lonicera_japonica","Lonicera_maackii","Nyssa_sylvatica","Ostrya_virginiana","Oxydendrum_arboreum","Parthenocissus_quinquefolia","Pinus_strobus","Platanus_occidentalis","Populus_grandidentata","Prunus_serotina","Quercus_alba","Quercus_coccinea","Quercus_montana","Quercus_rubra","Quercus_velutina","Rhus_copallinum","Rhus_glabra","Rhus_typhina","Rosa_multiflora","Rubus_allegheniensis","Rubus_occidentalis","Sambucus_canadensis","Sassafras_albidum","Smilax_spp","Spiraea_tomentosa","Tilia_americana","Toxicodendron_radicans","Ulmus_americana","Ulmus_rubra","Vaccinium_spp","Viburnum_acerifolium","Viburnum_dentatum","Viburnum_prunifolium","Vitis_spp"
"56",0,700.281749604339,0,0,0,0,0,63.6619772367581,509.295817894065,0,0,0,0,0,63.6619772367581,0,0,0,0,127.323954473516,0,2291.83118052329,0,63.6619772367581,381.971863420549,190.985931710274,0,0,0,0,190.985931710274,0,0,0,0,0,381.971863420549,0,0,0,0,0,0,0,1527.8874536822,0,127.323954473516,0,0,4265.3524748628,0,0,0,0,0,0,827.605704077856,0,0,700.281749604339
"57",0,0,0,0,0,0,0,0,1082.25361302489,0,0,0,0,0,0,0,0,0,63.6619772367581,4520.00038380983,0,0,0,0,2737.4650211806,63.6619772367581,0,0,63.6619772367581,0,0,190.985931710274,0,0,0,0,190.985931710274,0,63.6619772367581,891.267681314614,190.985931710274,0,0,0,0,0,0,0,763.943726841098,3183.09886183791,0,0,0,0,0,0,0,0,0,0
"58",0,763.943726841098,0,0,0,0,0,0,0,63.6619772367581,0,0,0,0,0,0,0,0,127.323954473516,0,0,0,0,0,0,0,0,0,2419.15513499681,0,572.957795130823,0,636.619772367581,0,0,0,63.6619772367581,0,127.323954473516,0,0,0,0,0,0,0,0,0,1846.19733986599,2864.78897565412,0,0,0,0,0,63.6619772367581,0,0,0,0
"59",0,1018.59163578813,0,0,0,0,0,0,318.309886183791,0,0,0,0,0,0,0,0,0,127.323954473516,318.309886183791,0,0,0,0,0,0,0,0,0,0,0,63.6619772367581,0,0,0,0,0,0,0,0,190.985931710274,0,0,0,0,0,0,0,0,9421.9726310402,0,0,0,0,0,0,0,0,0,0
"60",0,1740.09404447139,169.765272631355,0,0,933.708999472453,0,169.765272631355,551.737136051904,84.8826363156775,0,0,0,0,42.4413181578388,679.06109052542,0,0,594.178454209743,127.323954473516,0,84.8826363156775,0,0,127.323954473516,1315.680862893,0,0,466.854499736226,0,933.708999472453,42.4413181578388,0,0,212.206590789194,254.647908947033,848.826363156775,212.206590789194,297.089227104871,636.619772367581,127.323954473516,0,0,0,0,2504.03777131249,424.413181578388,0,636.619772367581,424.413181578388,0,0,0,0,1188.35690841949,0,806.385044998936,0,0,254.647908947033
"61",0,63.6619772367581,0,0,0,63.6619772367581,0,0,190.985931710274,0,0,0,0,0,0,0,0,0,1718.87338539247,0,0,0,0,0,0,0,0,0,63.6619772367581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.6619772367581,2355.49315776005,0,0,0,0,0,0,0,0,0,0
"62",0,0,0,0,0,0,1527.8874536822,0,190.985931710274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2610.14106670708,0,0,0,0,0,0,127.323954473516,0,0,0,0,0,0,0,0,0,0,0,0,318.309886183791,0,0,254.647908947033,0,190.985931710274,0,0,4010.70456591576,127.323954473516,0,0,0,0,0,0
"63",0,63.6619772367581,63.6619772367581,0,0,0,0,0,63.6619772367581,0,0,445.633840657307,0,0,0,0,0,254.647908947033,891.267681314614,63.6619772367581,0,0,0,0,4201.69049762604,0,0,0,127.323954473516,0,0,0,0,0,0,0,63.6619772367581,0,0,0,0,0,0,0,3374.08479354818,63.6619772367581,0,0,0,1846.19733986599,0,0,0,0,0,0,190.985931710274,0,0,190.985931710274
"64",0,445.633840657307,0,0,0,0,0,0,63.6619772367581,0,0,0,0,0,0,0,0,0,254.647908947033,0,0,0,0,0,0,0,0,0,381.971863420549,0,1846.19733986599,0,0,0,0,0,0,0,0,63.6619772367581,63.6619772367581,0,0,0,0,0,0,0,318.309886183791,13878.3110376133,0,0,0,0,0,891.267681314614,0,0,0,0
"65",0,254.647908947033,700.281749604339,0,0,0,2546.47908947033,381.971863420549,0,0,0,636.619772367581,318.309886183791,0,0,0,0,0,0,8339.71901801532,0,0,0,0,5092.95817894065,127.323954473516,0,0,127.323954473516,0,0,0,0,0,0,0,0,0,0,318.309886183791,0,0,0,0,1018.59163578813,63.6619772367581,127.323954473516,0,0,7512.11331393746,0,0,0,0,254.647908947033,0,190.985931710274,0,0,63.6619772367581
"66",0,0,0,0,0,0,42.4413181578388,466.854499736226,0,0,0,0,0,0,0,0,0,0,42.4413181578388,0,0,0,0,0,1527.8874536822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122.06590789194,0,0,84.8826363156775,0,0,0,0,0,0,0
"67",0,0,976.150317630291,381.971863420549,0,0,0,254.647908947033,84.8826363156775,0,0,84.8826363156775,0,0,42.4413181578388,42.4413181578388,0,0,891.267681314614,127.323954473516,297.089227104871,763.943726841098,0,0,4116.80786131036,84.8826363156775,0,0,0,84.8826363156775,0,0,0,0,0,0,42.4413181578388,0,0,84.8826363156775,169.765272631355,0,0,0,0,0,169.765272631355,0,0,891.267681314614,0,212.206590789194,84.8826363156775,0,127.323954473516,0,679.06109052542,212.206590789194,0,0
"68",0,318.309886183791,381.971863420549,0,0,127.323954473516,0,0,445.633840657307,0,0,0,0,0,0,0,0,0,190.985931710274,2546.47908947033,0,1464.22547644544,0,0,0,0,0,0,891.267681314614,0,127.323954473516,0,0,0,0,63.6619772367581,0,0,0,190.985931710274,63.6619772367581,0,0,0,0,63.6619772367581,0,0,318.309886183791,2737.4650211806,0,0,63.6619772367581,0,0,0,318.309886183791,0,0,127.323954473516
"69",0,0,63.6619772367581,0,0,0,0,0,0,0,0,63.6619772367581,0,0,63.6619772367581,0,0,0,63.6619772367581,700.281749604339,0,0,0,0,127.323954473516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.6619772367581,0,0,0,509.295817894065,0,0,0,0,0,0,0,0,0,127.323954473516
"70",0,63.6619772367581,0,0,0,954.929658551372,0,891.267681314614,2419.15513499681,0,0,0,0,0,127.323954473516,0,0,0,509.295817894065,1209.5775674984,0,0,0,0,0,0,0,0,572.957795130823,2737.4650211806,381.971863420549,0,0,0,0,63.6619772367581,63.6619772367581,0,0,190.985931710274,63.6619772367581,0,0,0,0,0,0,0,0,381.971863420549,0,63.6619772367581,0,0,0,0,1273.23954473516,0,0,0
"71",0,0,318.309886183791,0,0,190.985931710274,0,0,763.943726841098,0,0,445.633840657307,0,0,0,0,0,0,0,509.295817894065,827.605704077856,0,0,0,381.971863420549,0,0,63.6619772367581,0,0,0,127.323954473516,0,0,0,0,0,0,0,0,0,0,0,0,127.323954473516,63.6619772367581,0,0,0,3183.09886183791,0,0,0,0,63.6619772367581,0,3183.09886183791,0,190.985931710274,0
"72",0,763.943726841098,0,127.323954473516,0,63.6619772367581,0,0,700.281749604339,0,0,572.957795130823,0,0,0,0,127.323954473516,0,509.295817894065,7130.14145051691,0,0,0,0,700.281749604339,0,0,0,127.323954473516,0,318.309886183791,0,0,0,0,63.6619772367581,318.309886183791,0,0,636.619772367581,63.6619772367581,0,0,0,0,63.6619772367581,0,0,318.309886183791,9740.28251722399,0,0,0,0,0,0,190.985931710274,0,63.6619772367581,0
"73",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.323954473516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1655.21140815571,0,0,0,0,0,0,0,0,0,0
"74",0,636.619772367581,0,0,0,0,0,0,254.647908947033,0,0,0,0,0,0,0,0,0,190.985931710274,381.971863420549,0,0,0,0,318.309886183791,0,445.633840657307,63.6619772367581,63.6619772367581,0,0,63.6619772367581,0,0,0,0,190.985931710274,0,0,127.323954473516,127.323954473516,0,0,0,0,0,0,0,63.6619772367581,1018.59163578813,0,0,0,0,0,0,190.985931710274,0,0,0
"75",0,1209.5775674984,0,0,0,0,190.985931710274,0,63.6619772367581,0,0,0,0,0,0,0,0,0,572.957795130823,63.6619772367581,0,0,0,0,0,0,0,0,127.323954473516,0,572.957795130823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2737.4650211806,0,0,0,0,0,0,1336.90152197192,0,0,0
"76",0,572.957795130823,63.6619772367581,0,0,318.309886183791,0,0,2482.81711223357,0,0,0,0,0,0,0,636.619772367581,0,0,127.323954473516,0,1018.59163578813,0,0,190.985931710274,0,0,0,0,0,0,127.323954473516,0,0,0,0,63.6619772367581,0,381.971863420549,509.295817894065,2037.18327157626,0,0,0,254.647908947033,127.323954473516,0,0,127.323954473516,2928.45095289087,0,0,254.647908947033,0,63.6619772367581,0,190.985931710274,0,954.929658551372,127.323954473516
"77",0,63.6619772367581,254.647908947033,0,0,1209.5775674984,0,445.633840657307,190.985931710274,63.6619772367581,0,0,0,0,0,0,445.633840657307,0,2610.14106670708,700.281749604339,0,190.985931710274,0,0,254.647908947033,0,0,0,190.985931710274,2610.14106670708,127.323954473516,63.6619772367581,0,0,0,0,63.6619772367581,0,63.6619772367581,63.6619772367581,0,0,0,0,0,0,0,0,0,445.633840657307,0,0,0,0,0,190.985931710274,254.647908947033,0,0,0
"78",0,1209.5775674984,0,0,0,127.323954473516,0,63.6619772367581,190.985931710274,0,0,0,0,0,127.323954473516,0,0,0,636.619772367581,509.295817894065,0,0,0,0,190.985931710274,445.633840657307,0,0,127.323954473516,0,636.619772367581,63.6619772367581,0,0,0,0,0,0,0,318.309886183791,190.985931710274,0,0,0,763.943726841098,318.309886183791,1464.22547644544,0,0,318.309886183791,954.929658551372,0,0,0,0,0,0,0,0,254.647908947033
"79",0,1018.59163578813,0,0,0,1570.32877184003,0,0,679.06109052542,0,0,0,0,0,169.765272631355,0,0,0,212.206590789194,169.765272631355,0,0,0,0,0,0,0,0,297.089227104871,212.206590789194,0,0,0,0,0,297.089227104871,551.737136051904,1273.23954473516,381.971863420549,0,212.206590789194,0,0,0,0,0,0,0,169.765272631355,4541.22104288875,0,0,0,0,0,84.8826363156775,763.943726841098,0,0,0
"80",0,0,190.985931710274,254.647908947033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973.5212943395,381.971863420549,0,0,0,0,127.323954473516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318.309886183791,0,0,0,0,0,0,127.323954473516,0,0,0
"81",0,636.619772367581,0,0,0,0,0,0,318.309886183791,0,0,0,0,0,0,0,0,0,891.267681314614,127.323954473516,0,0,0,0,0,0,0,0,63.6619772367581,0,1527.8874536822,0,0,0,0,0,0,0,381.971863420549,254.647908947033,63.6619772367581,0,0,0,0,0,0,0,0,2355.49315776005,0,0,0,0,0,0,0,0,0,0
"82",0,827.605704077856,127.323954473516,0,0,445.633840657307,0,0,954.929658551372,0,0,1718.87338539247,0,0,0,0,0,0,0,1591.54943091895,0,0,0,0,0,0,0,0,0,63.6619772367581,0,63.6619772367581,0,0,0,0,572.957795130823,0,2037.18327157626,1018.59163578813,1273.23954473516,254.647908947033,318.309886183791,0,0,3692.39467973197,445.633840657307,0,254.647908947033,4520.00038380983,0,0,63.6619772367581,0,318.309886183791,0,1655.21140815571,0,127.323954473516,445.633840657307
"83",0,63.6619772367581,0,190.985931710274,0,254.647908947033,0,318.309886183791,0,0,0,0,381.971863420549,0,0,0,0,0,827.605704077856,5156.62015617741,0,0,0,0,190.985931710274,0,0,0,63.6619772367581,63.6619772367581,0,0,0,0,0,0,318.309886183791,0,0,0,254.647908947033,0,0,0,381.971863420549,0,0,0,63.6619772367581,2037.18327157626,0,0,0,0,0,0,636.619772367581,0,0,0
"84",0,2164.50722604978,0,0,0,636.619772367581,0,0,0,63.6619772367581,0,0,0,0,0,0,0,0,445.633840657307,0,0,2291.83118052329,0,0,0,509.295817894065,0,0,1145.91559026165,0,3183.09886183791,0,0,0,0,0,0,127.323954473516,63.6619772367581,0,0,0,0,0,0,0,0,0,1018.59163578813,1336.90152197192,0,0,63.6619772367581,0,0,14642.2547644544,0,0,0,0
"85",0,318.309886183791,0,0,0,381.971863420549,0,827.605704077856,381.971863420549,0,0,0,0,0,0,0,0,0,763.943726841098,0,0,0,0,0,0,6111.54981472878,0,0,3119.43688460115,0,3437.74677078494,0,0,0,0,190.985931710274,0,0,509.295817894065,254.647908947033,445.633840657307,0,0,0,0,254.647908947033,127.323954473516,0,1782.53536262923,7703.09924564773,0,0,0,0,0,190.985931710274,1018.59163578813,0,0,63.6619772367581
"86",0,0,0,0,127.323954473516,0,0,0,0,0,0,0,0,0,0,0,0,0,63.6619772367581,0,1655.21140815571,381.971863420549,0,0,7830.42320012125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.647908947033,0,0,0,0,0,0,0,0,0,0
"87",0,509.295817894065,0,0,0,381.971863420549,0,0,63.6619772367581,63.6619772367581,0,0,0,0,0,0,0,0,127.323954473516,0,0,0,0,0,0,0,0,0,1018.59163578813,0,1655.21140815571,0,0,0,0,0,763.943726841098,0,381.971863420549,127.323954473516,381.971863420549,0,0,0,0,0,0,0,4965.63422446713,10249.5783351181,0,0,0,0,0,0,0,0,0,0
"88",0,700.281749604339,63.6619772367581,0,0,190.985931710274,0,1909.85931710274,127.323954473516,190.985931710274,0,0,445.633840657307,0,0,254.647908947033,0,0,381.971863420549,127.323954473516,0,0,127.323954473516,0,127.323954473516,2037.18327157626,0,0,891.267681314614,0,3756.05665696873,63.6619772367581,0,0,63.6619772367581,254.647908947033,509.295817894065,127.323954473516,0,954.929658551372,636.619772367581,0,0,0,0,1782.53536262923,127.323954473516,0,1973.5212943395,509.295817894065,0,0,0,0,0,0,0,0,0,63.6619772367581
"89",0,827.605704077856,63.6619772367581,0,0,0,0,63.6619772367581,127.323954473516,0,63.6619772367581,0,0,0,0,0,63.6619772367581,0,63.6619772367581,190.985931710274,763.943726841098,0,0,0,3628.73270249521,63.6619772367581,0,0,254.647908947033,0,0,0,0,0,0,63.6619772367581,0,0,0,127.323954473516,0,0,0,0,1591.54943091895,1336.90152197192,190.985931710274,0,127.323954473516,1973.5212943395,0,0,63.6619772367581,63.6619772367581,254.647908947033,0,1718.87338539247,0,0,381.971863420549
"90",0,0,339.53054526271,0,0,42.4413181578388,0,0,42.4413181578388,0,0,0,0,0,0,0,127.323954473516,0,127.323954473516,127.323954473516,0,0,0,0,2164.50722604978,0,0,0,0,0,0,0,0,0,0,42.4413181578388,0,0,0,0,0,0,0,0,0,0,0,0,0,1952.30063526058,0,0,0,0,42.4413181578388,0,381.971863420549,0,0,0
"91",0,1909.85931710274,0,0,0,636.619772367581,0,0,127.323954473516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6429.85970091257,0,0,445.633840657307,0,6620.84563262285,0,0,63.6619772367581,0,190.985931710274,0,63.6619772367581,190.985931710274,0,254.647908947033,0,0,0,0,0,0,0,318.309886183791,2673.80304394384,0,0,0,0,63.6619772367581,63.6619772367581,127.323954473516,0,0,63.6619772367581
"92",0,254.647908947033,0,0,0,0,127.323954473516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1846.19733986599,0,0,0,0,0,254.647908947033,63.6619772367581,0,0,0,0,0,0,3947.042588679,63.6619772367581,127.323954473516,0,0,0,0,127.323954473516,1336.90152197192,0,0,17379.719785635,0,0,0,0,0,381.971863420549,0,0,0,381.971863420549
"93",0,0,254.647908947033,0,0,0,318.309886183791,0,0,0,0,0,0,0,0,0,0,0,63.6619772367581,0,63.6619772367581,0,0,0,954.929658551372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,891.267681314614,0,63.6619772367581,0,0,0,0,0,0,0,0
"94",0,763.943726841098,0,0,0,0,42.4413181578388,0,0,0,0,0,0,0,0,0,0,0,84.8826363156775,0,0,0,0,0,0,0,0,0,424.413181578388,0,594.178454209743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381.971863420549,12180.6583112997,0,0,0,0,0,169.765272631355,127.323954473516,0,0,0
"95",0,1273.23954473516,0,0,0,381.971863420549,0,0,445.633840657307,0,0,0,0,0,0,0,0,0,127.323954473516,0,0,0,0,0,0,0,0,63.6619772367581,190.985931710274,0,509.295817894065,0,0,0,0,0,0,254.647908947033,0,0,190.985931710274,0,0,0,0,891.267681314614,0,0,63.6619772367581,7894.08517735801,0,0,0,0,0,63.6619772367581,1145.91559026165,0,0,0
"96",0,0,2737.4650211806,0,0,0,0,0,190.985931710274,0,0,0,0,0,0,0,0,0,0,127.323954473516,127.323954473516,381.971863420549,0,0,1591.54943091895,63.6619772367581,0,0,0,63.6619772367581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.6619772367581,0,318.309886183791,0,63.6619772367581,0,0,0,0,0,0
"97",0,5411.26806512444,0,0,0,509.295817894065,0,0,63.6619772367581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7130.14145051691,0,0,1209.5775674984,0,3183.09886183791,0,0,0,0,63.6619772367581,63.6619772367581,700.281749604339,1591.54943091895,190.985931710274,509.295817894065,381.971863420549,0,0,0,1400.56349920868,572.957795130823,0,445.633840657307,9549.29658551372,0,0,0,0,0,127.323954473516,0,0,0,445.633840657307
"98",0,127.323954473516,0,0,0,0,0,190.985931710274,0,0,0,0,0,0,0,0,0,0,445.633840657307,0,2610.14106670708,0,0,0,4265.3524748628,0,0,0,0,190.985931710274,0,190.985931710274,0,0,0,63.6619772367581,0,0,0,0,0,0,0,0,700.281749604339,0,0,0,0,0,0,0,0,63.6619772367581,0,0,0,0,0,445.633840657307
"99",0,63.6619772367581,190.985931710274,0,1591.54943091895,0,0,0,0,0,0,0,63.6619772367581,0,0,0,0,0,0,0,5856.90190578175,0,0,0,2228.16920328653,0,0,0,0,0,0,0,0,0,0,63.6619772367581,0,0,127.323954473516,0,0,0,0,0,572.957795130823,127.323954473516,1655.21140815571,0,63.6619772367581,127.323954473516,0,0,0,254.647908947033,381.971863420549,0,445.633840657307,0,0,0
"100",0,848.826363156775,169.765272631355,0,0,254.647908947033,0,0,594.178454209743,0,0,0,0,0,0,0,0,0,42.4413181578388,933.708999472453,0,0,0,0,424.413181578388,169.765272631355,0,0,254.647908947033,0,1697.65272631355,0,0,0,0,42.4413181578388,0,42.4413181578388,212.206590789194,0,127.323954473516,0,0,0,0,297.089227104871,1782.53536262923,0,891.267681314614,7215.02408683259,0,0,0,0,0,0,254.647908947033,0,0,0
"101",0,63.6619772367581,0,0,0,0,0,0,127.323954473516,0,0,509.295817894065,0,0,0,0,0,0,127.323954473516,0,127.323954473516,0,0,0,17443.3817628717,0,0,0,0,0,0,63.6619772367581,0,0,0,0,0,0,0,190.985931710274,0,0,0,0,63.6619772367581,0,318.309886183791,127.323954473516,0,2419.15513499681,0,0,0,0,0,0,0,0,0,127.323954473516
"102",0,190.985931710274,0,0,63.6619772367581,0,0,381.971863420549,0,0,0,0,0,0,127.323954473516,63.6619772367581,0,0,63.6619772367581,63.6619772367581,0,0,0,0,445.633840657307,254.647908947033,0,0,827.605704077856,0,127.323954473516,0,0,0,0,0,0,0,0,0,0,0,0,0,445.633840657307,1145.91559026165,2546.47908947033,0,0,572.957795130823,0,0,0,0,0,0,0,0,0,0
"103",0,3055.77490736439,0,0,0,0,0,381.971863420549,0,0,0,0,0,0,0,0,0,0,127.323954473516,0,63.6619772367581,0,0,0,0,0,0,0,63.6619772367581,0,63.6619772367581,0,0,0,0,63.6619772367581,0,127.323954473516,63.6619772367581,0,127.323954473516,0,0,0,0,0,0,0,891.267681314614,4010.70456591576,0,0,0,0,0,0,190.985931710274,0,0,63.6619772367581
"104",0,700.281749604339,0,0,0,0,190.985931710274,0,0,0,0,0,0,0,0,0,0,0,63.6619772367581,0,0,0,0,0,14514.9308099809,636.619772367581,0,0,318.309886183791,0,318.309886183791,0,0,0,0,0,0,0,254.647908947033,63.6619772367581,0,0,0,0,0,0,0,0,127.323954473516,6748.16958709636,0,0,0,0,0,0,0,0,0,0
"105",42.4413181578388,2843.5683165752,381.971863420549,0,0,42.4413181578388,0,2419.15513499681,169.765272631355,0,0,0,0,0,127.323954473516,679.06109052542,0,0,0,84.8826363156775,212.206590789194,0,0,0,84.8826363156775,848.826363156775,0,0,594.178454209743,0,254.647908947033,42.4413181578388,0,0,0,169.765272631355,0,0,551.737136051904,509.295817894065,0,0,0,0,0,84.8826363156775,212.206590789194,0,42.4413181578388,212.206590789194,0,42.4413181578388,0,0,0,0,1655.21140815571,0,0,0
"106",0,63.6619772367581,63.6619772367581,0,127.323954473516,0,0,0,0,0,127.323954473516,0,0,0,63.6619772367581,0,0,0,127.323954473516,0,2228.16920328653,0,0,0,5665.91597407147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445.633840657307,0,445.633840657307,0,0,700.281749604339,0,0,0,0,0,0,0,0,0,0
"107",0,1209.5775674984,0,0,0,63.6619772367581,127.323954473516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.647908947033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.323954473516,10886.1981074856,0,0,0,0,0,0,0,0,0,0
"108",0,2843.5683165752,0,0,0,0,0,0,169.765272631355,0,0,0,0,0,0,0,0,0,84.8826363156775,127.323954473516,0,0,0,0,679.06109052542,42.4413181578388,0,0,0,0,254.647908947033,0,0,0,0,0,0,0,42.4413181578388,0,84.8826363156775,0,0,0,0,0,0,0,212.206590789194,11501.5972207743,0,0,0,0,0,0,848.826363156775,0,0,0
"109",0,0,127.323954473516,0,0,0,0,0,190.985931710274,0,0,63.6619772367581,0,0,0,0,0,0,254.647908947033,1973.5212943395,0,0,0,0,572.957795130823,254.647908947033,0,190.985931710274,63.6619772367581,0,0,0,0,0,0,0,127.323954473516,0,0,0,1082.25361302489,0,0,0,572.957795130823,0,509.295817894065,0,0,1273.23954473516,0,0,0,0,0,0,0,0,0,0
"110",0,509.295817894065,318.309886183791,0,0,127.323954473516,63.6619772367581,0,318.309886183791,318.309886183791,63.6619772367581,0,0,0,63.6619772367581,0,0,0,0,0,127.323954473516,0,0,0,63.6619772367581,63.6619772367581,0,0,891.267681314614,0,700.281749604339,0,0,0,0,0,0,0,954.929658551372,0,0,0,0,0,0,0,0,0,318.309886183791,4456.33840657307,0,0,254.647908947033,0,0,0,1782.53536262923,0,0,0
"111",0,0,190.985931710274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,954.929658551372,0,0,0,0,0,63.6619772367581,0,0,0,0,0,0,0,0,0,445.633840657307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381.971863420549,0,0,0,0,0,0,0,0,0,0
"112",0,0,381.971863420549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.6619772367581,0,0,0,0,3819.71863420549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.6619772367581,0,0,0,0,0,0,0
"113",0,0,0,0,0,0,0,700.281749604339,63.6619772367581,63.6619772367581,63.6619772367581,63.6619772367581,0,0,0,0,0,0,0,0,2291.83118052329,0,0,0,1082.25361302489,0,0,0,0,0,0,509.295817894065,0,0,0,0,127.323954473516,0,190.985931710274,0,0,0,0,0,0,0,381.971863420549,0,0,636.619772367581,0,127.323954473516,0,0,127.323954473516,0,0,0,0,63.6619772367581
"114",0,318.309886183791,127.323954473516,0,0,318.309886183791,0,0,381.971863420549,0,0,0,0,0,0,0,0,0,0,636.619772367581,63.6619772367581,0,0,0,1336.90152197192,127.323954473516,0,0,63.6619772367581,63.6619772367581,254.647908947033,0,0,0,0,0,0,0,0,63.6619772367581,0,0,0,0,254.647908947033,0,127.323954473516,0,763.943726841098,1782.53536262923,0,0,0,0,0,0,190.985931710274,0,127.323954473516,0
