"","Acer_negundo","Acer_rubrum","Acer_saccharum","Aesculus_flava","Ailanthus_altissima","Amelanchier_arborea","Asimina_triloba","Carpinus_caroliniana","Carya_spp","Castanea_dentata","Celtis_occidentalis","Cercis_canadensis","Cornus_alternifolia","Cornus_amomum","Cornus_florida","Corylus_americana","Crataegus_spp","Elaeagnus_umbellata","Fagus_grandifolia","Fraxinus_americana","Fraxinus_pennsylvanica","Hamamelis_virginiana","Hypericum_spathulatum","Juglans_nigra","Lindera_benzoin","Liriodendron_tulipifera","Lonicera_japonica","Lonicera_maackii","Nyssa_sylvatica","Ostrya_virginiana","Oxydendrum_arboreum","Parthenocissus_quinquefolia","Pinus_strobus","Platanus_occidentalis","Populus_grandidentata","Prunus_serotina","Quercus_alba","Quercus_coccinea","Quercus_montana","Quercus_rubra","Quercus_velutina","Rhus_copallinum","Rhus_glabra","Rhus_typhina","Rosa_multiflora","Rubus_allegheniensis","Rubus_occidentalis","Sambucus_canadensis","Sassafras_albidum","Smilax_spp","Spiraea_tomentosa","Tilia_americana","Toxicodendron_radicans","Ulmus_americana","Ulmus_rubra","Vaccinium_spp","Viburnum_acerifolium","Viburnum_dentatum","Viburnum_prunifolium","Vitis_spp"
"115",0,63.6619772367581,0,0,0,0,0,127.323954473516,63.6619772367581,0,127.323954473516,0,0,0,0,0,0,0,127.323954473516,0,700.281749604339,318.309886183791,0,0,11204.5079936694,127.323954473516,0,0,1655.21140815571,0,0,0,0,0,0,0,0,0,0,63.6619772367581,0,0,0,0,0,0,0,0,0,254.647908947033,0,0,0,0,0,0,0,0,0,0
"116",0,1145.91559026165,0,0,0,0,0,0,254.647908947033,0,0,0,0,0,0,0,0,0,0,0,63.6619772367581,0,0,0,1718.87338539247,1209.5775674984,0,0,190.985931710274,0,190.985931710274,0,0,0,0,0,0,0,254.647908947033,0,0,0,0,0,0,0,0,0,2164.50722604978,4710.9863155201,0,0,0,0,0,0,2291.83118052329,0,0,0
"117",0,954.929658551372,0,0,0,0,0,0,127.323954473516,0,0,572.957795130823,0,0,0,0,0,0,318.309886183791,445.633840657307,0,0,0,0,4265.3524748628,254.647908947033,700.281749604339,0,318.309886183791,0,0,0,0,0,0,0,254.647908947033,0,0,254.647908947033,381.971863420549,0,0,0,509.295817894065,1527.8874536822,3055.77490736439,0,254.647908947033,1145.91559026165,0,0,63.6619772367581,0,381.971863420549,0,63.6619772367581,0,0,127.323954473516
"118",0,0,63.6619772367581,0,318.309886183791,0,0,0,0,0,0,0,0,0,0,0,0,0,63.6619772367581,63.6619772367581,127.323954473516,0,0,0,954.929658551372,63.6619772367581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4774.64829275686,0,0,0,0,0,0,0,0,0,318.309886183791
"119",0,381.971863420549,763.943726841098,0,0,0,0,0,445.633840657307,0,0,190.985931710274,0,0,0,0,0,0,0,63.6619772367581,1018.59163578813,0,0,0,2546.47908947033,0,0,0,0,0,0,0,0,0,0,127.323954473516,190.985931710274,0,63.6619772367581,127.323954473516,0,0,0,0,0,0,0,0,0,700.281749604339,0,0,0,0,63.6619772367581,0,0,0,0,0
"120",0,7384.78935946394,0,0,0,0,0,0,254.647908947033,0,0,0,0,0,0,0,0,0,63.6619772367581,445.633840657307,0,0,0,0,1909.85931710274,127.323954473516,0,0,381.971863420549,0,0,0,0,0,0,572.957795130823,254.647908947033,0,1591.54943091895,127.323954473516,0,0,63.6619772367581,0,0,0,127.323954473516,0,3628.73270249521,8403.38099525207,0,0,63.6619772367581,0,0,0,2291.83118052329,0,0,254.647908947033
"121",0,1273.23954473516,0,0,0,254.647908947033,0,63.6619772367581,636.619772367581,0,0,0,0,0,318.309886183791,381.971863420549,0,0,0,63.6619772367581,63.6619772367581,636.619772367581,0,0,318.309886183791,63.6619772367581,0,0,127.323954473516,1082.25361302489,0,127.323954473516,0,0,0,254.647908947033,381.971863420549,0,63.6619772367581,254.647908947033,445.633840657307,0,0,0,0,1400.56349920868,63.6619772367581,0,381.971863420549,7894.08517735801,0,0,0,0,0,254.647908947033,4010.70456591576,0,0,0
"122",0,0,0,0,0,0,0,127.323954473516,63.6619772367581,0,0,0,0,0,0,0,63.6619772367581,0,0,0,0,0,0,0,22790.9878507594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.6619772367581,0,0,63.6619772367581,0,0,0,0,0,0,63.6619772367581
"123",0,0,0,551.737136051904,0,0,0,42.4413181578388,0,0,0,0,0,0,0,0,0,0,0,169.765272631355,0,0,0,0,6535.96299630717,0,0,0,42.4413181578388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509.295817894065,0,0,0,0,0,0,0,0,0,169.765272631355
"124",0,594.178454209743,254.647908947033,42.4413181578388,0,0,0,381.971863420549,1400.56349920868,0,0,1485.44613552436,0,0,297.089227104871,0,0,0,84.8826363156775,976.150317630291,339.53054526271,0,0,0,0,127.323954473516,0,0,0,0,0,127.323954473516,0,0,0,0,297.089227104871,127.323954473516,127.323954473516,381.971863420549,254.647908947033,0,0,0,84.8826363156775,254.647908947033,42.4413181578388,0,0,509.295817894065,0,0,0,0,42.4413181578388,0,212.206590789194,0,0,254.647908947033
"125",0,169.765272631355,0,84.8826363156775,0,0,0,381.971863420549,127.323954473516,0,0,42.4413181578388,0,0,127.323954473516,0,0,0,254.647908947033,1782.53536262923,0,466.854499736226,0,0,1994.74195341842,0,0,0,169.765272631355,0,0,0,0,0,0,0,0,0,0,594.178454209743,254.647908947033,0,0,0,0,0,127.323954473516,0,0,2122.06590789194,0,0,0,0,0,42.4413181578388,891.267681314614,0,0,0
"126",0,551.737136051904,0,0,0,0,0,0,1061.03295394597,0,0,0,0,0,0,0,0,0,381.971863420549,127.323954473516,0,0,0,0,0,679.06109052542,254.647908947033,0,84.8826363156775,0,933.708999472453,42.4413181578388,0,0,0,0,254.647908947033,0,0,254.647908947033,381.971863420549,0,0,42.4413181578388,0,212.206590789194,933.708999472453,0,0,1612.77008999787,0,0,0,0,0,127.323954473516,0,0,0,42.4413181578388
"127",0,1273.23954473516,1485.44613552436,212.206590789194,0,42.4413181578388,42.4413181578388,297.089227104871,1230.79822657732,0,0,0,0,0,0,381.971863420549,0,0,254.647908947033,84.8826363156775,0,297.089227104871,0,0,212.206590789194,509.295817894065,1145.91559026165,0,466.854499736226,0,42.4413181578388,0,0,0,0,169.765272631355,636.619772367581,0,0,84.8826363156775,42.4413181578388,0,763.943726841098,551.737136051904,127.323954473516,5220.28213341417,254.647908947033,0,127.323954473516,1655.21140815571,0,0,0,84.8826363156775,0,0,636.619772367581,0,0,381.971863420549
"128",0,1145.91559026165,0,0,0,212.206590789194,0,0,381.971863420549,0,0,0,0,0,42.4413181578388,84.8826363156775,0,0,84.8826363156775,169.765272631355,0,0,0,0,0,381.971863420549,0,0,933.708999472453,0,1952.30063526058,0,42.4413181578388,0,0,0,127.323954473516,0,0,381.971863420549,169.765272631355,0,0,0,0,0,0,0,1315.680862893,1824.97668078707,0,0,0,0,0,84.8826363156775,339.53054526271,42.4413181578388,0,0
"129",0,2037.18327157626,0,0,0,933.708999472453,0,84.8826363156775,1103.47427210381,0,0,0,84.8826363156775,0,127.323954473516,7809.20254104233,127.323954473516,0,0,127.323954473516,0,0,0,0,0,84.8826363156775,0,0,721.502408683259,0,212.206590789194,84.8826363156775,0,0,381.971863420549,339.53054526271,1018.59163578813,212.206590789194,0,0,721.502408683259,0,0,0,0,0,1145.91559026165,0,169.765272631355,381.971863420549,0,0,0,0,0,169.765272631355,0,1230.79822657732,42.4413181578388,169.765272631355
"130",0,0,0,127.323954473516,0,0,0,42.4413181578388,127.323954473516,0,0,0,0,0,42.4413181578388,0,0,0,42.4413181578388,42.4413181578388,0,0,0,0,6748.16958709636,127.323954473516,0,0,1018.59163578813,0,0,0,0,0,0,0,0,0,0,84.8826363156775,0,0,0,0,339.53054526271,0,0,0,0,42.4413181578388,0,0,0,0,0,0,0,0,0,0
"131",0,424.413181578388,212.206590789194,0,0,0,0,4668.54499736226,254.647908947033,0,0,0,0,0,42.4413181578388,0,0,0,339.53054526271,0,0,0,0,0,1400.56349920868,127.323954473516,0,0,84.8826363156775,381.971863420549,0,84.8826363156775,0,0,0,42.4413181578388,509.295817894065,0,0,84.8826363156775,339.53054526271,0,0,0,0,0,0,0,84.8826363156775,254.647908947033,0,0,84.8826363156775,0,0,509.295817894065,1315.680862893,0,127.323954473516,84.8826363156775
"132",0,84.8826363156775,0,0,0,0,0,1527.8874536822,42.4413181578388,0,0,0,0,0,0,339.53054526271,0,0,169.765272631355,1740.09404447139,0,0,0,0,5984.22586025526,42.4413181578388,0,0,297.089227104871,0,84.8826363156775,0,0,0,0,0,0,0,0,42.4413181578388,0,0,0,0,0,0,0,0,0,254.647908947033,0,0,0,0,0,0,169.765272631355,0,1103.47427210381,0
"133",0,509.295817894065,84.8826363156775,0,0,42.4413181578388,0,0,763.943726841098,42.4413181578388,0,0,0,0,0,0,0,0,127.323954473516,0,0,0,0,0,0,0,0,0,976.150317630291,0,509.295817894065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.765272631355,9803.94449446075,0,0,0,0,0,466.854499736226,297.089227104871,0,0,42.4413181578388
"134",0,381.971863420549,297.089227104871,84.8826363156775,0,212.206590789194,0,2164.50722604978,721.502408683259,84.8826363156775,0,212.206590789194,0,0,212.206590789194,0,84.8826363156775,0,0,721.502408683259,0,0,0,0,0,0,0,0,84.8826363156775,0,0,0,0,0,0,0,84.8826363156775,0,0,212.206590789194,127.323954473516,0,0,0,0,0,0,0,0,976.150317630291,0,0,0,0,0,0,2291.83118052329,0,0,0
"135",0,0,0,297.089227104871,0,0,2079.6245897341,1103.47427210381,84.8826363156775,0,0,0,0,127.323954473516,84.8826363156775,594.178454209743,127.323954473516,0,42.4413181578388,297.089227104871,0,0,0,0,7045.25881420123,0,0,0,0,0,0,0,0,0,0,0,127.323954473516,0,0,127.323954473516,0,0,0,0,1103.47427210381,0,42.4413181578388,0,0,381.971863420549,0,0,0,0,0,0,42.4413181578388,0,2122.06590789194,42.4413181578388
"136",0,2588.92040762816,1740.09404447139,297.089227104871,0,0,0,0,254.647908947033,0,0,297.089227104871,0,0,84.8826363156775,254.647908947033,42.4413181578388,0,297.089227104871,933.708999472453,297.089227104871,169.765272631355,0,0,551.737136051904,636.619772367581,0,0,1018.59163578813,0,127.323954473516,0,0,42.4413181578388,0,1527.8874536822,84.8826363156775,0,0,127.323954473516,42.4413181578388,0,42.4413181578388,0,127.323954473516,3777.27731604765,6620.84563262285,0,0,297.089227104871,0,0,84.8826363156775,0,169.765272631355,0,1188.35690841949,0,0,424.413181578388
"137",42.4413181578388,1018.59163578813,891.267681314614,721.502408683259,0,84.8826363156775,0,4074.36654315252,339.53054526271,0,0,381.971863420549,0,0,2079.6245897341,509.295817894065,127.323954473516,339.53054526271,212.206590789194,891.267681314614,0,0,84.8826363156775,0,0,42.4413181578388,0,0,0,127.323954473516,0,254.647908947033,0,254.647908947033,127.323954473516,169.765272631355,721.502408683259,0,0,551.737136051904,42.4413181578388,1400.56349920868,84.8826363156775,679.06109052542,721.502408683259,8063.85044998936,1655.21140815571,381.971863420549,42.4413181578388,466.854499736226,0,721.502408683259,169.765272631355,0,424.413181578388,0,3352.86413446926,0,2122.06590789194,806.385044998936
"138",0,933.708999472453,0,0,0,0,0,0,42.4413181578388,0,0,0,0,0,169.765272631355,0,0,84.8826363156775,0,0,0,0,0,0,0,42.4413181578388,0,0,0,84.8826363156775,2631.361725786,84.8826363156775,84.8826363156775,0,0,381.971863420549,42.4413181578388,0,0,84.8826363156775,169.765272631355,0,0,84.8826363156775,0,8827.79417683046,1145.91559026165,0,42.4413181578388,1740.09404447139,0,0,42.4413181578388,0,0,84.8826363156775,84.8826363156775,0,0,424.413181578388
"139",0,1230.79822657732,1655.21140815571,84.8826363156775,0,127.323954473516,0,0,679.06109052542,0,0,42.4413181578388,0,0,339.53054526271,0,0,0,0,0,0,1740.09404447139,0,0,0,1358.12218105084,0,0,0,297.089227104871,636.619772367581,42.4413181578388,0,1570.32877184003,0,339.53054526271,169.765272631355,0,721.502408683259,127.323954473516,466.854499736226,0,1655.21140815571,0,42.4413181578388,23936.9034410211,2037.18327157626,0,0,169.765272631355,0,0,84.8826363156775,0,0,0,0,0,42.4413181578388,721.502408683259
"140",0,381.971863420549,169.765272631355,0,0,594.178454209743,0,466.854499736226,1400.56349920868,0,0,0,0,0,169.765272631355,933.708999472453,0,0,424.413181578388,212.206590789194,0,0,0,0,2801.12699841736,0,0,0,297.089227104871,0,848.826363156775,84.8826363156775,0,0,0,0,84.8826363156775,0,42.4413181578388,254.647908947033,127.323954473516,0,0,0,339.53054526271,0,169.765272631355,0,0,1443.00481736652,0,0,0,0,0,84.8826363156775,679.06109052542,84.8826363156775,0,0
"141",0,0,0,127.323954473516,0,0,0,0,42.4413181578388,0,0,0,0,0,0,466.854499736226,0,0,0,42.4413181578388,0,0,0,84.8826363156775,551.737136051904,0,0,0,0,0,0,169.765272631355,0,0,0,42.4413181578388,0,0,0,0,0,0,0,0,4583.66236104659,933.708999472453,636.619772367581,0,0,2291.83118052329,466.854499736226,0,169.765272631355,169.765272631355,0,0,0,0,0,339.53054526271
"142",0,509.295817894065,42.4413181578388,0,0,84.8826363156775,0,0,297.089227104871,0,0,0,0,0,0,0,0,0,1909.85931710274,0,0,212.206590789194,0,0,0,0,0,0,127.323954473516,0,42.4413181578388,0,0,0,0,0,0,0,0,42.4413181578388,0,0,0,0,0,0,0,0,0,339.53054526271,0,0,0,0,0,0,466.854499736226,0,0,0
"143",0,636.619772367581,0,0,0,84.8826363156775,0,0,169.765272631355,0,0,0,0,0,84.8826363156775,0,0,0,297.089227104871,42.4413181578388,0,0,0,0,0,0,0,0,42.4413181578388,0,1188.35690841949,0,0,0,0,0,127.323954473516,84.8826363156775,0,0,0,0,0,0,0,0,0,0,0,763.943726841098,0,0,0,0,0,0,0,0,0,42.4413181578388
"144",0,1485.44613552436,42.4413181578388,127.323954473516,0,212.206590789194,0,1697.65272631355,551.737136051904,0,0,806.385044998936,0,0,763.943726841098,424.413181578388,1273.23954473516,84.8826363156775,84.8826363156775,42.4413181578388,0,0,212.206590789194,0,0,127.323954473516,2970.89227104871,0,466.854499736226,0,0,84.8826363156775,84.8826363156775,0,42.4413181578388,297.089227104871,1612.77008999787,0,0,297.089227104871,127.323954473516,1018.59163578813,0,0,127.323954473516,297.089227104871,127.323954473516,0,0,721.502408683259,0,0,84.8826363156775,0,509.295817894065,0,42.4413181578388,42.4413181578388,3734.83599788981,127.323954473516
"145",0,424.413181578388,0,84.8826363156775,0,0,0,0,381.971863420549,0,0,0,0,0,297.089227104871,0,0,0,42.4413181578388,0,0,0,0,0,3819.71863420549,339.53054526271,0,0,891.267681314614,0,1612.77008999787,0,0,0,0,0,42.4413181578388,0,0,42.4413181578388,721.502408683259,9337.08999472453,424.413181578388,0,0,339.53054526271,0,0,0,2716.24436210168,0,0,0,0,0,0,0,0,0,127.323954473516
"146",0,212.206590789194,1018.59163578813,339.53054526271,0,254.647908947033,0,1188.35690841949,339.53054526271,0,0,0,0,0,0,1358.12218105084,0,0,84.8826363156775,1485.44613552436,0,636.619772367581,0,0,1655.21140815571,42.4413181578388,0,0,84.8826363156775,84.8826363156775,0,0,0,0,0,0,0,0,0,254.647908947033,42.4413181578388,0,0,0,636.619772367581,0,0,0,0,297.089227104871,0,0,0,212.206590789194,212.206590789194,0,127.323954473516,1697.65272631355,1612.77008999787,0
"147",0,679.06109052542,0,42.4413181578388,0,84.8826363156775,0,763.943726841098,169.765272631355,0,0,0,0,0,254.647908947033,3395.3054526271,0,0,381.971863420549,381.971863420549,0,509.295817894065,0,0,848.826363156775,0,0,0,42.4413181578388,0,0,212.206590789194,0,0,0,0,169.765272631355,0,0,424.413181578388,0,0,0,0,84.8826363156775,169.765272631355,84.8826363156775,0,0,2291.83118052329,0,42.4413181578388,0,0,254.647908947033,0,5135.39949709849,0,0,42.4413181578388
"148",0,127.323954473516,0,0,0,0,0,0,339.53054526271,0,0,0,0,0,84.8826363156775,0,0,0,0,0,0,0,0,0,0,0,0,0,763.943726841098,0,84.8826363156775,0,0,0,84.8826363156775,0,42.4413181578388,0,0,42.4413181578388,339.53054526271,0,0,0,0,0,0,0,806.385044998936,3819.71863420549,0,0,0,0,0,0,0,0,0,84.8826363156775
"149",0,466.854499736226,169.765272631355,84.8826363156775,0,84.8826363156775,0,2291.83118052329,509.295817894065,0,0,0,0,0,42.4413181578388,466.854499736226,0,0,0,0,0,0,0,0,381.971863420549,254.647908947033,0,0,0,0,381.971863420549,42.4413181578388,0,0,42.4413181578388,84.8826363156775,933.708999472453,0,0,42.4413181578388,84.8826363156775,0,0,0,0,1443.00481736652,212.206590789194,0,0,1782.53536262923,0,0,42.4413181578388,0,0,0,1230.79822657732,169.765272631355,0,0
"150",0,254.647908947033,0,254.647908947033,0,763.943726841098,0,127.323954473516,509.295817894065,0,0,0,0,0,169.765272631355,1612.77008999787,42.4413181578388,0,1103.47427210381,84.8826363156775,0,0,0,0,0,254.647908947033,0,0,212.206590789194,0,509.295817894065,42.4413181578388,0,0,0,0,466.854499736226,0,0,84.8826363156775,339.53054526271,0,0,0,0,2716.24436210168,84.8826363156775,0,42.4413181578388,1994.74195341842,0,0,84.8826363156775,0,0,0,0,0,0,42.4413181578388
"151",0,381.971863420549,0,0,0,0,0,806.385044998936,42.4413181578388,0,0,0,0,0,254.647908947033,1061.03295394597,84.8826363156775,0,0,0,0,0,42.4413181578388,42.4413181578388,297.089227104871,0,42.4413181578388,0,763.943726841098,0,0,212.206590789194,0,0,0,0,0,0,0,42.4413181578388,0,0,42.4413181578388,0,424.413181578388,2037.18327157626,0,0,0,84.8826363156775,0,0,42.4413181578388,127.323954473516,0,0,0,42.4413181578388,42.4413181578388,212.206590789194
"152",42.4413181578388,1952.30063526058,42.4413181578388,0,0,42.4413181578388,0,2419.15513499681,339.53054526271,0,0,0,0,0,42.4413181578388,1994.74195341842,0,0,0,84.8826363156775,0,0,0,42.4413181578388,806.385044998936,424.413181578388,721.502408683259,0,424.413181578388,0,254.647908947033,84.8826363156775,0,0,254.647908947033,212.206590789194,424.413181578388,42.4413181578388,0,551.737136051904,84.8826363156775,0,0,0,509.295817894065,127.323954473516,42.4413181578388,0,466.854499736226,42.4413181578388,0,0,254.647908947033,0,42.4413181578388,0,42.4413181578388,0,254.647908947033,42.4413181578388
"153",0,381.971863420549,509.295817894065,42.4413181578388,0,0,0,254.647908947033,127.323954473516,0,0,0,0,0,0,0,169.765272631355,0,0,466.854499736226,0,0,0,0,42.4413181578388,0,0,0,42.4413181578388,848.826363156775,84.8826363156775,212.206590789194,0,0,0,0,0,0,0,127.323954473516,84.8826363156775,0,0,0,42.4413181578388,42.4413181578388,424.413181578388,0,42.4413181578388,1527.8874536822,0,0,0,0,169.765272631355,0,84.8826363156775,0,0,84.8826363156775
"154",0,1061.03295394597,0,0,0,84.8826363156775,0,169.765272631355,127.323954473516,0,0,0,0,0,42.4413181578388,3692.39467973197,297.089227104871,0,0,0,0,0,0,0,127.323954473516,0,0,0,551.737136051904,0,0,84.8826363156775,0,0,0,0,1061.03295394597,0,0,0,127.323954473516,0,0,0,42.4413181578388,0,42.4413181578388,42.4413181578388,84.8826363156775,763.943726841098,0,0,84.8826363156775,0,0,84.8826363156775,0,6875.49354156988,2970.89227104871,84.8826363156775
"155",0,0,763.943726841098,254.647908947033,0,0,0,1358.12218105084,42.4413181578388,0,0,0,169.765272631355,127.323954473516,0,1740.09404447139,127.323954473516,0,0,212.206590789194,0,0,0,0,297.089227104871,0,3777.27731604765,0,0,0,0,127.323954473516,0,0,0,0,0,0,0,42.4413181578388,0,0,0,42.4413181578388,1315.680862893,0,0,0,0,381.971863420549,0,0,679.06109052542,933.708999472453,0,0,0,0,4583.66236104659,84.8826363156775
"156",0,84.8826363156775,339.53054526271,0,0,0,0,5899.34322393959,212.206590789194,0,0,0,0,0,254.647908947033,381.971863420549,0,84.8826363156775,42.4413181578388,721.502408683259,0,0,0,0,1358.12218105084,2588.92040762816,0,0,0,0,169.765272631355,0,0,0,0,0,42.4413181578388,0,0,42.4413181578388,0,0,0,0,636.619772367581,84.8826363156775,212.206590789194,0,0,169.765272631355,0,0,0,0,0,0,4880.75158815146,0,169.765272631355,42.4413181578388
"157",0,1188.35690841949,0,0,0,551.737136051904,0,0,169.765272631355,0,0,0,0,0,0,42.4413181578388,0,0,42.4413181578388,0,0,679.06109052542,0,0,0,84.8826363156775,0,0,1315.680862893,0,2037.18327157626,0,0,0,0,0,127.323954473516,0,0,212.206590789194,127.323954473516,0,0,0,0,0,0,0,1358.12218105084,3819.71863420549,0,0,0,0,0,679.06109052542,169.765272631355,42.4413181578388,0,0
"158",0,848.826363156775,0,0,0,42.4413181578388,0,0,763.943726841098,42.4413181578388,0,0,0,0,339.53054526271,127.323954473516,0,0,42.4413181578388,0,0,0,0,0,721.502408683259,127.323954473516,0,0,169.765272631355,0,1358.12218105084,0,169.765272631355,0,0,0,381.971863420549,169.765272631355,0,636.619772367581,297.089227104871,0,0,0,84.8826363156775,0,169.765272631355,0,42.4413181578388,1655.21140815571,0,0,0,0,0,0,1527.8874536822,0,0,0
"159",0,551.737136051904,551.737136051904,0,0,84.8826363156775,636.619772367581,551.737136051904,891.267681314614,0,42.4413181578388,0,0,0,254.647908947033,127.323954473516,0,0,42.4413181578388,0,0,0,0,0,339.53054526271,0,0,0,212.206590789194,0,0,84.8826363156775,0,0,0,0,169.765272631355,0,0,339.53054526271,0,0,0,0,42.4413181578388,636.619772367581,466.854499736226,0,0,1315.680862893,0,0,42.4413181578388,0,84.8826363156775,0,594.178454209743,0,891.267681314614,169.765272631355
"160",0,1570.32877184003,0,0,0,297.089227104871,0,0,551.737136051904,84.8826363156775,0,0,0,0,0,0,0,0,84.8826363156775,0,0,0,0,0,0,0,0,0,1443.00481736652,0,891.267681314614,0,0,0,0,0,0,84.8826363156775,339.53054526271,84.8826363156775,127.323954473516,0,0,0,0,0,0,0,848.826363156775,5899.34322393959,0,0,0,0,0,806.385044998936,339.53054526271,0,0,42.4413181578388
"161",0,721.502408683259,0,0,0,0,0,0,127.323954473516,0,0,0,0,0,0,0,0,0,42.4413181578388,0,0,0,0,0,0,0,0,0,339.53054526271,0,1315.680862893,0,0,0,0,0,381.971863420549,127.323954473516,0,0,127.323954473516,0,0,0,0,0,0,0,2206.94854420762,679.06109052542,0,0,0,0,0,127.323954473516,0,0,0,0
